galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
829753117422475.2,0.9313754341252928,1.0507642819769405,1.9939547270655336,1.3338331626750468,-5988.241056383976,1.0736808845931796,-5987.167375499383,0.0
786094648556583.0,0.06767383206548931,0.32838482169908634,-0.18251965477063514,3.576073633684719,-5963.130394431841,14.77676037367413,-5948.353634058167,0.0
550489625515091.75,0.2997009281181338,-1.665208823653447,-1.6249796327017267,2.436118652829462,-5932.441916604022,3.3366596702891362,-5929.105256933733,0.0
614528616075331.1,0.14511965226291762,-1.7846387779909687,-0.0902940929028544,3.3822336921089806,-5922.4285285022,6.890865464508352,-5915.537663037691,0.0
369277714407261.7,0.19932421458764213,1.6708793683995573,2.5099931841513303,4.073657642522611,-5897.490893572581,5.016951914591913,-5892.473941657989,0.0
550095517179423.4,0.0824054518029452,-0.26967610226027894,0.36644111562972315,2.4220459952092415,-5873.5546828383685,12.135119438350799,-5861.419563400018,0.0
589451743950189.8,0.45630229823530744,-0.3945146844815679,-2.48061713453217,2.0779392043505065,-5859.513435217033,2.1915296150542676,-5857.321905601978,0.0
376290208405532.9,0.5583316260158314,0.48176182597909456,0.4328939552009965,0.6545981446924458,-5852.709379452445,1.7910502529399017,-5850.918329199505,0.0
728734843926942.8,0.1506453637737559,2.077420205498397,-0.9662803753021212,3.9899777790117437,-5851.148815009377,6.6381067093563715,-5844.510708300021,0.0
524078233005811.1,0.13440290075540803,-0.4897106623617118,-0.04263554657710955,1.228134161868403,-5832.143517683154,7.440315606132948,-5824.703202077021,0.0
308890319193602.25,1.1170135672844566,-1.159099247422376,2.7740746068662814,2.903649996933868,-5826.976763235148,0.8952442739178883,-5826.081518961229,0.0
474605552577031.25,0.1720969559904316,0.851103907883564,1.2920789766433742,2.3948847044909822,-5822.478695036735,5.81067802300698,-5816.668017013728,0.0
591476983062452.6,0.13463820649597658,-0.30893065125856634,-1.5661605512894634,3.320350531911365,-5808.788960755597,7.427312246838964,-5801.361648508758,0.0
663925108793458.5,0.1740357089542281,0.23354143455416576,1.138620819071809,1.7874443022598772,-5785.56139093983,5.745947231225997,-5779.815443708604,0.0
314595901248660.1,2.037084775904092,2.1837559717889246,-2.579839653767008,2.053214072430511,-5777.016968708932,0.4908975865062807,-5776.5260711224255,0.0
537722478301788.0,0.3091086435694321,-2.5364040405510035,2.978033435904069,4.006620448994738,-5766.610215529919,3.2351084992399453,-5763.375107030679,0.0
466325560360746.6,0.3032409154891291,0.09439745016178946,-0.5566466205627472,0.7681767561677879,-5735.6518427713545,3.2977080232955887,-5732.354134748059,0.0
651060144260478.2,0.14206176747097674,0.919689933440587,0.2749099387852425,1.808067824162816,-5727.714390706044,7.039191598149731,-5720.675199107894,0.0
428202471514324.8,0.12417558299084257,-0.9717997819481643,-1.4778955923855197,4.241530173397843,-5720.4677673168035,8.053112986582443,-5712.414654330221,0.0
733423881378108.2,0.21293451383763937,1.503555243923989,1.5233091088609267,2.780818100139884,-5713.926103502544,4.696279536733492,-5709.22982396581,0.0
549640128481534.3,0.4739589066132738,1.8034463015086324,-2.054150768883278,4.961785477518488,-5713.407514632369,2.1098875578594196,-5711.29762707451,0.0
746872164454567.0,0.5171729266498803,-0.27919494879341844,-2.17285245704671,3.7856399811489547,-5681.322429297678,1.9335892280320162,-5679.388840069646,0.0
539628584836443.4,0.4817252893049247,-1.1554787027369875,-2.7713349738214306,2.4665063798296014,-5678.054187327921,2.0758719174633495,-5675.978315410457,0.0
611372138523363.5,0.16853209143265302,0.9179328568137741,-0.25208821024847694,1.535901098253913,-5657.197567893511,5.933588027652345,-5651.263979865859,0.0
335659731654347.9,0.1432932621482553,-1.5798724534771147,1.087312619754524,3.8225463393698127,-5656.715872604216,6.978695194791308,-5649.7371774094245,0.0
429171111821212.56,0.4388854522365485,0.09899810111980534,-2.888810172584308,2.4904638437704483,-5619.476682351377,2.278498854095135,-5617.198183497282,0.0
746683360062514.5,0.09534464758006253,1.133907276209749,0.10143173153050267,4.116729351836428,-5619.028498937708,10.488265732591682,-5608.540233205116,0.0
435667793669990.4,0.4779185848017447,-1.210299851678758,0.7605196729295103,2.9037059919702433,-5618.3082255249265,2.0924065976945254,-5616.215818927232,0.0
505792450268091.2,0.1556535899884908,1.3036306247333673,0.9061230356529792,2.815450057381734,-5608.594433217412,6.424522557262839,-5602.169910660149,0.0
647400790856414.1,1.418142715425506,2.6848607170121097,-1.2711481600265424,1.571504222663374,-5594.371122417453,0.7051476477809624,-5593.665974769672,0.0
318212642469613.2,0.27183815482286255,-2.874521763573042,2.8458915173474333,4.594067094529178,-5575.246978968959,3.6786594606324825,-5571.568319508327,0.0
331749752356287.6,0.34858931456171616,1.5151588418217496,-0.12944504138000656,4.012070660670581,-5564.3810199743875,2.868705259245563,-5561.512314715142,0.0
319120908917966.0,0.3357170972203515,0.3593720687178745,-0.3384903158660557,0.7342846314674487,-5563.889544072953,2.9786984585525604,-5560.9108456144,0.0
432565881852896.75,0.2772466030692869,0.11066631456059195,-1.7213518275794626,1.9852137395137186,-5544.740290845425,3.606897213272943,-5541.133393632153,0.0
429526855708436.75,0.138538321659989,-0.8390202741553878,1.0212103272429376,2.820089457958267,-5529.702010357103,7.218219392423956,-5522.483790964679,0.0
354754359012436.56,0.47183060807649524,0.34443969731771906,-1.312209229389099,1.4912254058378327,-5518.314005492012,2.1194046822792743,-5516.194600809733,0.0
594442502827753.9,0.3240086886387405,-0.1340085662958619,-0.8967057778501477,2.836796759425242,-5508.060279734343,3.0863369874471767,-5504.973942746896,0.0
650215536198636.6,0.15547868522073696,1.0392747644471685,0.8110715558279731,2.3620537188398787,-5502.0729013599275,6.431749783452795,-5495.641151576475,0.0
501387651244212.6,0.08986887235762613,0.6241815083463882,-0.38323250516006,3.421440129854612,-5491.008696702057,11.127323329712858,-5479.881373372345,0.0
690480943123448.4,0.19565398786291927,-0.20897656141784227,-1.0181405163908033,1.592705021807771,-5490.806590341648,5.111063724909245,-5485.695526616739,0.0
327349994557509.44,0.4241625526058885,-0.9361915605574236,-1.61396437466258,3.9257954482762747,-5480.391176421074,2.3575867173006984,-5478.033589703774,0.0
829151738943164.4,0.22323142767289378,1.0391970918305296,-2.7511968244099605,3.878127428947982,-5470.912245067795,4.47965598045327,-5466.4325890873415,0.0
371268218299691.0,0.07584229782023644,0.28009547059121687,-0.3529147498164735,4.894573386557063,-5447.575900550811,13.185254518134835,-5434.390646032676,0.0
351930833489265.7,0.1724921602591446,-0.8159812658168608,0.6114548453098774,1.783943554279166,-5446.670605385371,5.797364926600981,-5440.87324045877,0.0
707829833484872.5,0.15717296434153852,1.554962183166463,-0.3852262301009386,2.88526768525461,-5416.687042526568,6.362417380046288,-5410.324625146522,0.0
485918964476916.5,0.7185676332684887,2.9734948323865265,0.7344493422539204,3.809488302381129,-5413.424813290541,1.3916574497676506,-5412.033155840773,0.0
380760607381265.7,0.2967376658726373,1.6805372411634494,0.332680395223111,1.880167988607682,-5399.723591978298,3.369980002569713,-5396.353611975728,0.0
310268928517769.25,0.48037371610993396,-0.33192476789883685,2.897854031132111,2.418440629284505,-5396.780757964839,2.081712563497439,-5394.699045401341,0.0
474356457608828.1,0.11577047035993328,-0.5571458679301453,-0.5062314143405526,2.4433993825676716,-5375.679064388959,8.637781265731885,-5367.041283123227,0.0
738570344316028.8,1.1922486063851594,-2.8284339446484834,-2.1774913095178476,2.082576020025667,-5368.805152908896,0.8387512425214348,-5367.966401666375,0.0
399242648604324.25,0.8940687555642689,1.0270152027828896,-2.5442565173501768,1.7884990986575022,-5363.98714174806,1.118482212667053,-5362.868659535393,0.0
431149883653011.7,0.1354856098732517,-1.2585329537905696,-1.084453729378911,3.914059200416121,-5357.154363009965,7.380857649277377,-5349.7735053606875,0.0
360431666282878.0,0.24114926224079777,0.7574772186437562,2.03153851434819,2.7337139229985556,-5356.841755848097,4.146809286115328,-5352.694946561982,0.0
378003853262874.06,0.16133144517180395,1.4172363483435095,0.749003485110098,2.9195654052297773,-5355.568032365868,6.198419650521865,-5349.369612715346,0.0
607161029298372.2,0.12539796792412128,0.9468519526905266,-0.8742405268203157,3.191904908163379,-5347.573283077319,7.974610885282475,-5339.598672192036,0.0
643328570551303.8,0.1046194297543369,-0.33342662261486167,-0.5277267973012183,2.4297598490146988,-5331.154212950677,9.558453934877676,-5321.5957590158,0.0
383147065901942.4,0.2678704391864724,2.494023336817376,-1.4515271127742304,3.4150421274423026,-5293.673824001472,3.7331480212487036,-5289.940675980223,0.0
912141118248156.0,0.8607494610218704,-0.8915376739266403,2.830073581706082,1.9328929476293486,-5288.778914066914,1.161778247078789,-5287.617135819835,0.0
581032646988303.4,0.8098414315203071,-2.6280012832528934,2.3282864237954612,2.3563763222248815,-5286.006602405158,1.234809631958088,-5284.7717927732,0.0
410043793960524.0,0.32556359072957874,2.6719044767361027,-0.574985496587054,2.840583278083492,-5278.5546692513035,3.0715965435785653,-5275.483072707725,0.0
426660419283866.06,3.819995779667521,-2.0262307470448535,0.3188652678956272,0.8774515239147116,-5278.211929319229,0.26178039392678215,-5277.9501489253025,0.0
677434817370258.8,3.773058039020941,0.09630189279257717,2.336552056337851,0.9648905126537579,-5275.421201657212,0.26503700437629435,-5275.156164652835,0.0
740730897544741.8,0.40708232340097955,-0.5341549699325681,0.15089521303425624,1.472617999615045,-5270.8906775458345,2.4565055825698234,-5268.434171963265,0.0
697076190988511.0,1.6444145387081728,-0.785952697196159,2.217483377956137,1.22925318687205,-5267.991086440651,0.608119167315066,-5267.382967273336,0.0
512328676674764.56,1.4957338064456296,-1.6349953916810533,2.20683991495933,1.487007379404518,-5233.380423709889,0.6685681607854689,-5232.711855549104,0.0
990531377012089.2,0.17708079179687453,1.9578538212004357,-0.3311028534147553,3.250409033362729,-5231.50485950032,5.647139872443524,-5225.857719627877,0.0
344238554672125.06,0.10268346444638285,-0.7177147791198819,0.5476208627595995,3.5735279659572674,-5230.863810545527,9.738666350921184,-5221.125144194605,0.0
558306073929039.8,0.16348614728969327,1.4392169112542899,1.3214274563824304,3.5416967825590118,-5217.697596276762,6.116726197162294,-5211.5808700796,0.0
343563582581661.75,0.21773335323448326,1.8098453966704504,-0.850513862276224,2.853712264942714,-5180.1597208455905,4.5927736157311285,-5175.56694722986,0.0
380746530347576.0,0.17218388736107676,0.3306987272256112,-1.8583376950058557,3.393931663351852,-5172.331670889323,5.80774435591037,-5166.523926533412,0.0
455001368009171.44,0.36321258316147603,-2.298585237063528,-0.48019614447587067,2.393768173846896,-5159.224566921899,2.753208579107579,-5156.471358342792,0.0
499739877948075.06,0.7612162035329316,0.010887759684680809,-1.7731736124474144,1.3038781032520146,-5102.722443852469,1.3136872223145466,-5101.408756630154,0.0
355755679932472.56,38.43105530038915,-2.443423100967255,2.680867108171843,0.9890923232340079,-5090.915939915237,0.026020622961919607,-5090.8899192922745,0.0
423403131297994.44,0.2633936532716065,1.6471705618567016,2.5677587259533317,3.7223716396827236,-5090.555740151457,3.79659869392836,-5086.759141457529,0.0
411765248274222.2,36.36634284680083,-2.876430325616356,-0.5339723790681128,0.913381124230136,-5090.1660213326,0.027497953374436133,-5090.138523379226,0.0
690633465993907.5,0.23674366005666178,0.7059675544248485,-0.9292664186954527,1.5629332127087283,-5066.535897056491,4.223977950499973,-5062.311919105991,0.0
334759041166215.06,0.5322318901243354,-2.1829033355193546,0.3977232930174237,1.859841658034815,-5063.799654103182,1.8788802748486009,-5061.920773828333,0.0
388207952422793.56,0.37149011364957113,0.12706742557526907,1.39855058645972,1.400749415434663,-5062.582997736107,2.691861676144919,-5059.891136059962,0.0
338474507062775.3,0.5913922695125827,1.2513323983635312,-0.0060608716619476866,1.3132891163031466,-5045.1331900093055,1.6909250451044748,-5043.442264964201,0.0
417315669819309.5,3.8031750774947732,2.3486180882078838,0.06481682923429322,1.0875443735399113,-5030.802565789371,0.2629381975911372,-5030.53962759178,0.0
450872226930107.2,0.531228042896959,-0.9423128021755263,2.5267005841748844,2.2097882888712244,-5022.417771038594,1.8824307439544727,-5020.535340294639,0.0
881593666907964.5,0.21839619172752917,-0.06021169803373283,-1.8896914031631025,2.7522435615062957,-5015.310253674092,4.578834420554362,-5010.731419253537,0.0
468916775919856.06,2.1712020563879126,2.3691735151713305,-0.6735113668974759,1.4592576111761637,-5005.269161832219,0.4605743611276969,-5004.808587471091,0.0
443086081145067.1,25.658135638955503,2.0251494051800787,1.946697948080529,0.8109257161571343,-4996.065522588903,0.038973993047328286,-4996.026548595856,0.0
892099645956841.0,0.12727784964212346,1.7156828701832794,-0.33517751665255613,4.622763067022763,-4964.319015995839,7.856826641963028,-4956.462189353876,0.0
535533100964666.94,0.1518072441131193,-1.3686726661482098,-1.7550214200497851,4.869019641956143,-4955.114929642289,6.5873009278453765,-4948.527628714443,0.0
310727962976199.8,0.26474377459389525,0.6386916235661091,0.1775701670624641,1.028219648039776,-4915.938705599286,3.777237072085849,-4912.1614685272,0.0
861838507686088.8,0.21210872417230828,0.909569561718675,2.061547130310834,3.340966837246108,-4910.133457119459,4.71456326891883,-4905.41889385054,0.0
594348540023508.4,0.23698852759487263,0.5218652719446997,1.469539121293459,2.1163291731008496,-4889.621211104922,4.219613540573919,-4885.401597564348,0.0
518638410326755.3,0.6068926319768455,1.9884319680967089,-1.9459355232174378,3.6721811966856963,-4858.15245085603,1.6477379149301548,-4856.5047129411,0.0
689558802731200.8,0.5707625625655673,1.7271625254953706,1.149944314867505,3.06375841176167,-4856.057862101067,1.75204203216311,-4854.305820068904,0.0
649989920240174.9,0.23246046409472998,-1.3017832774574356,-1.1773158804043127,2.5564037395827066,-4855.892276119678,4.301806777743033,-4851.590469341935,0.0
353242806780105.4,0.15193454682406893,-1.2845319324297801,-0.5898741423370577,3.3116622152449926,-4844.28729385434,6.581781569124896,-4837.705512285214,0.0
405033433113605.6,1.845441683090716,-1.2953470227744315,-1.6388088776696041,1.1631034572420875,-4840.494519440834,0.5418756979224727,-4839.952643742911,0.0
403752202299727.5,0.21913288408824325,-1.9958269746887898,-1.5743032094604046,3.880018403753285,-4834.002981469416,4.563441056146131,-4829.43954041327,0.0
506780853172282.2,1.5041823494348066,-0.8509209092959633,-2.2967394028548873,1.399823429598941,-4833.262195961004,0.6648130131135703,-4832.597382947891,0.0
482528204345278.44,0.5344113898955996,2.666938315890146,-1.659662169737574,4.717307303839938,-4832.506502879915,1.871217602969422,-4830.635285276946,0.0
354115793309660.75,0.13991101496232947,-0.9502757565188444,-1.104396290301339,3.8358886262178595,-4823.507364383285,7.147400083326154,-4816.359964299959,0.0
323698635499766.44,0.6149599831321744,-1.9394085399201375,-1.6158750793830783,3.5953780070351082,-4817.335769892984,1.6261220687998332,-4815.709647824184,0.0
597211568920420.6,0.34239784594537453,2.483320908352967,-0.7815406850357185,2.7577758745028587,-4783.8343323769395,2.9205791211652032,-4780.913753255774,0.0
321340108167280.94,0.346145878884585,1.0536981712344575,-2.0829376361922636,2.5832819536725133,-4772.508066595078,2.888955382691209,-4769.619111212387,0.0
462204702999798.94,0.20213139640716146,-0.5287823282883801,-2.5936559986008296,4.352615537263278,-4772.4354219648485,4.947276958328927,-4767.4881450065195,0.0
333916387555221.56,0.11817844465481751,0.16728371610992188,1.2616641637468229,4.278117343629578,-4739.236872005277,8.461780004981946,-4730.775092000295,0.0
507229293788853.0,0.16387831735664812,-0.12690176978262535,0.6729801312921548,1.4355866421945311,-4734.386251711846,6.102088525986644,-4728.284163185859,0.0
899564018347559.4,1.567539184892529,-0.12047180800132029,-2.8042136518862035,2.19386791932921,-4726.297302516682,0.637942585191937,-4725.65935993149,0.0
879647031520022.8,0.1366359543863325,1.5274238567642646,1.0578078014313785,4.721684656900465,-4723.367671521454,7.318717862302492,-4716.048953659152,0.0
375124028294487.56,0.19182021264908805,0.9554641646970481,1.9151669544917231,3.6492696955062645,-4713.584286936558,5.213214948465207,-4708.371071988093,0.0
461389625051222.3,1.7375100755065471,1.1537242887406487,-2.5085075299259603,1.7099517663019637,-4705.963191360586,0.5755362308955059,-4705.387655129691,0.0
483580787538072.44,0.2824354213052992,0.9097347799941891,2.4525725335494224,3.197337369155645,-4695.7686399127415,3.540632387320316,-4692.228007525421,0.0
312202200615946.3,0.5550876941371466,2.627347908045664,0.5678183487064992,2.244843736122861,-4676.5384985338105,1.801517148663234,-4674.736981385147,0.0
418236831246555.75,0.8024488646967821,-1.3580282908555388,-0.024928160142571265,1.644284292582027,-4672.141650596566,1.2461853259370834,-4670.895465270629,0.0
378585024525488.4,0.3757920531454706,1.6450195448340637,-2.550892791460279,3.1581174518535384,-4666.867502365909,2.661046160049843,-4664.2064562058595,0.0
801687284846202.6,1.5542835824207588,-0.8999778379443044,0.33033364329614257,0.5623218374200047,-4663.116336982143,0.6433832354083843,-4662.472953746735,0.0
816363707570097.6,0.27358612417969047,-1.2982214632581044,1.7252528674907452,2.7714591895517837,-4659.862007193572,3.655156134099855,-4656.206851059472,0.0
410544270315066.6,0.12882393717507384,-0.5692323395499965,0.9338813616348896,3.275489312295351,-4653.74374040063,7.7625325069904045,-4645.981207893639,0.0
487821558378842.94,0.13114927154605682,0.8007971228866557,0.20969061440375558,2.415825433222889,-4648.074806244771,7.6248993853452065,-4640.449906859426,0.0
543421061740209.4,0.6076538757118377,1.1386943880794824,1.0284909111526908,2.0800293434030284,-4608.705517159374,1.645673696771124,-4607.059843462603,0.0
474493480201058.25,0.4599800436333801,-2.9189513656980424,-1.944813936687504,3.2769615611300185,-4602.8615372331415,2.1740073593215175,-4600.68752987382,0.0
562704273196208.3,0.2295901821111776,0.22727510114566263,-0.4262651110430431,3.398106128987446,-4601.2181211294555,4.3555869454198035,-4596.862534184036,0.0
484622044862700.75,0.16521177321148536,-1.410033470240936,-1.2264783485163102,4.044003971055078,-4598.810837959067,6.052837401121007,-4592.758000557946,0.0
541142269780087.5,99.90609495437678,-2.8002154386450413,1.0731079641789538,0.7215676195956671,-4562.488742564104,0.01000939933101024,-4562.478733164773,0.0
910279265834308.2,39.47724230801596,2.861152578731865,2.518018871680731,1.0062451425303345,-4549.266631381262,0.02533105003124777,-4549.241300331231,0.0
380847354808510.8,0.3644475143994326,0.5678564966175941,0.752272174050741,2.264891643860101,-4546.4495242888,2.743879325526161,-4543.705644963274,0.0
889426238138630.2,0.5551836554745254,1.2776885767338673,-1.2960171868285033,1.5004886170121865,-4543.905470236928,1.8012057634248666,-4542.104264473503,0.0
956088539214967.4,0.20880055905254719,-1.8287348433494874,-1.8250774069590374,4.295856752483177,-4535.201960189672,4.789259207626634,-4530.412700982045,0.0
627557011440825.9,0.25687422114349845,0.3182267385633031,-1.6707245190408604,2.3573857942682204,-4534.96850452254,3.8929558425458635,-4531.0755486799935,0.0
379948032475118.2,0.2477340891294627,-1.5418416078701442,0.8262947360113495,2.5099957256020455,-4532.882462787219,4.036586178002388,-4528.845876609216,0.0
828579104669515.6,110.90704776670593,2.076228809453977,2.1441439415486006,0.6774151312285384,-4528.050726511484,0.009016559543660776,-4528.04170995194,0.0
369846931595644.8,0.2422188358279304,-0.5162207495407856,0.3286652168687674,1.0072137625629014,-4519.925462684845,4.128498085550992,-4515.796964599294,0.0
821322693088385.0,0.5680796493611034,2.5925661560132323,-2.3285113742141417,2.862432786665039,-4517.440994688877,1.760316535057471,-4515.68067815382,0.0
441490725319172.56,19.616786333282644,-2.39451975491958,-1.7208314878887694,0.9425141810316693,-4514.490960495956,0.05097674935182443,-4514.4399837466035,0.0
446455177932866.56,0.2828798648246359,-0.8734600064577305,0.128355858040206,1.231889148798827,-4508.029674658411,3.5350695625506074,-4504.494605095861,0.0
370852882050949.06,0.17219505886043768,0.8325275161831529,-0.29424884534380613,1.9900367127728502,-4507.564775386379,5.807367566862009,-4501.757407819517,0.0
465284634880765.75,0.27686133973730176,0.8163609761357824,-1.4474083988961288,2.227887821322814,-4504.157959474926,3.611916351155581,-4500.546043123771,0.0
522661146734691.6,0.20838971815040128,-0.9924930209445875,-1.385780102479801,2.92740418009789,-4501.340403157921,4.798701245318973,-4496.541701912603,0.0
707088976667644.5,0.7331123854276242,-2.015778834339763,-2.916350042058224,2.651617464734452,-4499.2041161190655,1.3640473410044782,-4497.840068778061,0.0
376154946276166.7,0.23481805171119577,0.3571517649474476,2.2143312611022967,3.29521961005979,-4480.612250909681,4.258616374306295,-4476.353634535375,0.0
524652119922045.25,0.9357565740300381,1.1890635933919658,-1.8460249519883687,1.8828965122149255,-4478.628340136277,1.0686539937339532,-4477.559686142543,0.0
648371759633718.4,0.20614221604339306,0.06654088961206561,2.2913505011079307,3.800754237504748,-4470.755234007511,4.851019937563395,-4465.904214069948,0.0
584925776647839.4,15.582859497158966,1.5384408467470019,1.8849149181615523,0.771624592382601,-4468.850400100634,0.06417307427961759,-4468.786227026354,0.0
599897115029477.6,0.4152724350075711,-0.9950142422380122,-1.4321196470597655,1.7954325297788978,-4458.637346418798,2.4080577368005875,-4456.229288681998,0.0
503706686590107.0,0.11524122824188997,0.770743611995016,0.6684884386095433,4.020327605146487,-4458.393873351392,8.677450034643957,-4449.716423316749,0.0
529769185630059.7,4.417579429334961,-2.3189742897465084,-0.8953244778031451,1.0634738706336089,-4455.725690748707,0.22636831232948584,-4455.499322436378,0.0
446311999399713.7,0.3118591350675844,-0.6732496425311472,-0.93231895320449,1.5276611231659998,-4438.634132161672,3.20657594263925,-4435.427556219032,0.0
500414300562470.9,4.205327583359961,-2.8680929823849075,-2.698870277942274,1.6845810169249416,-4417.992065907969,0.2377936035130541,-4417.754272304456,0.0
488462007304234.75,0.6472275444054849,1.2216648613009378,1.1264014152780817,2.1073431888507255,-4414.182698660463,1.5450516725436305,-4412.63764698792,0.0
468971496992959.1,0.4213518942739083,1.0128224448822927,1.414558526990687,1.7063051666660551,-4406.765660295963,2.3733131702736117,-4404.392347125689,0.0
646778454579372.8,0.21876195722973993,0.8549840305540681,-0.9479517517164329,2.0685872844900755,-4387.035305122142,4.5711787033877105,-4382.464126418754,0.0
330033930532663.5,0.1287077507557422,-1.425068816955192,0.3796491685878234,4.9706071808815535,-4377.804904180629,7.769539861649599,-4370.035364318979,0.0
622340034649824.6,0.21061385864611878,1.2662547195871712,-1.4127124108145348,3.1692464605690596,-4372.616005851151,4.748025635294197,-4367.867980215858,0.0
676581464516951.0,0.14192375738298865,0.24078712399406488,-1.708238576506327,4.78464046277959,-4372.259105160727,7.046036677999218,-4365.213068482728,0.0
492968051045414.94,0.609308018351567,1.5037075886023228,-2.5170418723591372,3.71130357053274,-4368.29339479599,1.6412060401000785,-4366.65218875589,0.0
598178531448573.1,0.1352417434302381,0.3843286348794397,1.576743100994375,4.754756407404251,-4367.134302514526,7.39416673163365,-4359.740135782892,0.0
553890086062493.56,1.0028232836294684,0.7387416959841131,-2.292220982480674,2.0772024833192178,-4366.296815295988,0.9971846648601452,-4365.299630631128,0.0
477360199218218.9,7.849321154376117,1.3374533683789664,2.360813925538272,1.116091257124689,-4359.6988497836965,0.1273995521819745,-4359.571450231514,0.0
602012541866591.5,1.3452472339820025,0.43424196771328205,-1.9390364563480735,1.3291760158286483,-4358.489466079766,0.743357781929757,-4357.746108297836,0.0
688894224409355.0,0.2738666891277053,0.5401114638384028,0.5764811123612348,1.0262592620462778,-4340.703090748779,3.651411579791275,-4337.051679168988,0.0
393878195710610.75,0.4906973061312813,-0.4066315948361465,0.9954547892560965,1.5837942140008754,-4331.5169568970805,2.0379162214769955,-4329.479040675604,0.0
668211288941370.0,2.7769638116978514,-0.10142029613944814,2.185622334044109,1.2992780203207601,-4323.1841183285605,0.36010552092452314,-4322.824012807636,0.0
740370400748588.2,1.6501996475008491,-2.2070372997732983,2.5788564637341658,2.624332587581994,-4322.774188670284,0.6059872825172735,-4322.168201387767,0.0
750569936450228.1,0.24482119343927158,-2.412166816002655,-0.22658514366405402,3.6266538709002294,-4321.449780370177,4.084613696845051,-4317.365166673332,0.0
461380219244892.8,0.2553881592421901,1.5364824364923422,0.13314589240615948,2.1994854903569734,-4318.518120512754,3.9156083154649273,-4314.602512197289,0.0
319715876973316.6,0.15389592534067467,-0.762758529161478,0.058027206208489,2.1641722317799688,-4311.9585634908435,6.49789783443799,-4305.460665656406,0.0
643636640604142.5,0.38365683908220255,1.1263543323280967,-2.1297857214647733,2.560689896606259,-4306.162671685326,2.606495957148153,-4303.556175728178,0.0
533464712732484.0,2.7754291645876683,2.5552943878182415,-2.120565303760813,1.8093870135486665,-4304.815201854602,0.3603046378409626,-4304.45489721676,0.0
356533484814416.0,0.14877752464792746,0.3284192908060932,-1.5321195480204006,4.268646089661324,-4301.521548837242,6.721445341737179,-4294.800103495505,0.0
667297432900067.2,0.13349502211970288,0.29633659551411995,-0.46574811935934424,1.7849099418818057,-4295.066324090981,7.49091602159754,-4287.575408069383,0.0
435563611135059.25,0.8503316474435374,-0.7438542701648054,-2.2079749695546873,2.2920945805116686,-4287.474849869709,1.176011739662321,-4286.2988381300465,0.0
340689553544489.6,0.43750650994167345,2.279759017279253,-2.1908054875509944,3.1733489975535507,-4282.7506981404995,2.2856802750965173,-4280.465017865403,0.0
475007827429788.7,0.24967421796637312,-0.11475444649940192,-0.8729303991962758,1.5203963953628363,-4277.7697180660825,4.005219313972913,-4273.76449875211,0.0
525359898762827.6,35.38893170797161,-1.9642704228037795,2.683656926355498,0.989519102709413,-4256.436887076808,0.02825742263858195,-4256.408629654169,0.0
548823895830096.6,0.28377398966354717,-0.007697519409816778,-1.4916878497244532,2.06258742920489,-4248.49097163685,3.523931143885446,-4244.967040492965,0.0
926682913454731.8,0.18972140414471628,1.22326105143126,-1.4113186957288315,3.5099121328799243,-4246.50416604529,5.270886563949406,-4241.23327948134,0.0
951542360336170.8,0.15494220542687323,0.8990357671332507,0.02070133228811022,2.087355417698152,-4244.93764661618,6.45401940191152,-4238.483627214268,0.0
576642687322604.6,0.17667217802939109,1.1000101848644022,-1.844045375354468,4.504461428311736,-4240.50513676442,5.660200780643803,-4234.844935983776,0.0
836454944178374.6,0.2216657651840065,-0.707620990324485,-1.791839627683795,3.1966293322679884,-4237.200662725478,4.51129654220575,-4232.689366183272,0.0
583658207969764.9,0.9893040590861167,2.8340253220149947,2.8924131771799395,2.664672845498266,-4233.7657700054215,1.0108115809448568,-4232.754958424476,0.0
549599162100286.75,0.09975201456115734,0.5863685987534777,-0.01930450395546801,4.367603602329466,-4218.695085127618,10.024860193544326,-4208.670224934073,0.0
496971727547190.25,6.953058681484127,-1.3843586155546093,2.9214749463027587,1.2328122985655117,-4213.902946870632,0.14382159648141563,-4213.75912527415,0.0
545323086891511.6,0.12429775699664783,0.863353891877356,-0.32354098825520783,3.489091916179902,-4209.917039676874,8.045197469065906,-4201.871842207808,0.0
347336049958570.2,0.22127050158552858,-0.1203085196730207,-1.2206216565262191,2.2943477880814864,-4209.777843606108,4.519355236393617,-4205.2584883697145,0.0
558154711310315.0,0.6135663444010581,2.4722151143953557,1.9001946979703899,2.5336085777512043,-4205.467952033113,1.629815600424052,-4203.838136432689,0.0
762978983065215.5,13.11276716652374,-2.9586666182100148,2.9397503776364022,1.6437106385866518,-4202.1396649710705,0.0762615538963407,-4202.063403417174,0.0
678061771498042.6,0.6866112531241295,-0.3915759956967384,-0.9254129690399004,0.8981854119594745,-4201.462033697282,1.4564282123981085,-4200.005605484884,0.0
685407227725063.0,0.25913632165431194,-2.04173338442901,2.5506486385765985,4.659192031746235,-4200.7559000375495,3.858972735338897,-4196.89692730221,0.0
363533685452358.6,0.7549766479784265,0.40569999131416257,-2.4832444481893683,2.287617283672979,-4197.0856615882285,1.3245442791875295,-4195.761117309041,0.0
