galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_mass_einstein_radius,galaxies_lens_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.052513517698299816,0.2067842947930274,28.24295709730516,5.310451303917994,-0.7785993080794862,-0.9255194833109406,0.04348574382864831,-0.04140653430588877,0.04991035236940794,-0.08141064840288499,1.2514709182849901,2.811682947765492,-4.312250468983834e+32,0.38672718364112585,-4.312250468983834e+32,0.0
-0.04905095664400516,-0.1347761394262017,27.431401074066727,5.695368362073702,0.40602582237479745,0.6571747914642665,-0.03947487544763655,0.094396521785955,0.02904720178941933,-0.039986812372291826,0.08321173949345329,1.931387899106358,-1.40318708621753e+32,4.705902986987027,-1.40318708621753e+32,0.0
0.05525788579019775,-0.8347172802437919,42.33954395897078,2.9612467411862498,0.18148757182949238,-0.20835538063391912,-0.03740694145970527,0.0036518625059956122,0.09492747132470472,0.07125511769541673,1.3583429210193019,2.5769638786631783,-8.320294717598612e+31,0.737005521353324,-8.320294717598612e+31,0.0
0.47519455180933656,0.7470564854200201,39.88415846323145,2.0726994721841536,-0.3419391206316784,-0.5746404806949033,-0.06181373825468322,-0.01318882606123209,-0.03776972695866217,0.045657972036552,0.9493497503792275,1.2082349464312645,-1.5915517262763203e+31,0.0393250989490288,-1.5915517262763203e+31,0.0
0.7839982887981947,-0.8490192391686633,58.75003336534454,5.1421562183597125,0.16571750137213992,-0.9565482612481668,0.007945847965725283,-0.00811631441613958,-0.008969772772494375,-0.08027687812694251,0.820511297648419,2.1659898166222917,-1.065708589694579e+31,0.19600012399487182,-1.065708589694579e+31,0.0
-0.7600461413818085,-0.2197289439267791,9.78192169752467,3.1332285534980895,0.0624961066821732,0.37018160926811583,0.027931037429661715,-0.0764853124393409,0.08768828926472907,0.014556806441486186,0.862559730383008,0.6923796042506899,-2.1498097367594137e+30,0.20717288872381595,-2.1498097367594137e+30,0.0
-0.9132665536898408,-0.9653208986983293,9.427064881483961,5.449870902403087,-0.9874350080112622,-0.5059611130653952,-0.04415743697011998,0.0927345218520193,0.06289154927185556,-0.07642407943485055,0.8877577367998567,2.0056050637943805,-8.747150922866893e+29,0.17606825374042112,-8.747150922866893e+29,0.0
0.4930819799499464,-0.008415593862530546,1.2527400520822487,4.8240836554915765,0.6808685750277987,0.8503349873256552,-0.029838801869553816,0.006937075355587408,-0.08146098944587724,0.07219931267709465,1.4664566084538946,2.5382373147618744,-7.601803184382175e+29,2.0070377999096656,-7.601803184382175e+29,0.0
-0.48116707679431236,-0.4588070443727703,0.8473369074180465,3.7304395688810157,0.23256000815776345,-0.9425203592906346,0.0922234974431278,-0.05026722288743695,0.013540918039043628,0.09169121371757732,0.9358847114947022,2.7717662926515034,-6.075168525540335e+29,1.2030057263928196,-6.075168525540335e+29,0.0
0.43049628064002143,0.7256905668138554,9.16254220611694,4.1208083292486535,-0.7046591785039713,0.05608019176475554,-0.054294326403248674,0.09496537253399759,0.0075411008633985005,-0.0306917000314946,0.7910308948036182,0.6004193686420357,-1.4001429942747273e+29,0.35174049860059386,-1.4001429942747273e+29,0.0
0.5580352576964331,-0.5974007789512359,15.388027479009919,4.248174897943726,-0.36943775372467647,0.5288011591986255,-0.014861206414213138,0.04594206602455181,0.004369739252996635,-0.02639447805049358,0.18080227932628268,0.39730084749750205,-1.2717863216511073e+29,3.793235062414509,-1.2717863216511073e+29,0.0
-0.2379994726290542,-0.29844920527871754,0.3959944583620972,7.320300419878034,0.9970890432126538,0.14213465738725062,-0.08925240053941591,-0.05026277057703415,-0.05738654597642667,-0.03862484117531655,0.8436019569957551,2.175634136827362,-7.126970917761295e+28,2.6611786856393196,-7.126970917761295e+28,0.0
0.8855148086828732,0.42329726589388805,27.17656071265447,5.054860138604099,0.6987010280637942,-0.7838218293641828,-0.05654715918311322,-0.07922541351090434,-0.08678298287222458,-0.005759844403999376,1.206673860202963,0.19353885343238342,-6.796244968279346e+28,0.2740968841653405,-6.796244968279346e+28,0.0
0.2166257781584533,0.14457555973431346,0.40037683563624593,4.397942680320494,-0.6027630727199562,0.10849602117275237,0.09582461323530608,0.03502733728170332,-0.07374206862517747,0.016044942138930263,1.1245451666763997,2.5524918079664665,-5.9874838793094055e+28,2.583821985917244,-5.9874838793094055e+28,0.0
-0.3712527309759439,-0.6917670435506285,1.974877456754614,4.467725321146273,0.8731262926346446,-0.6534566786329525,0.0207036348039302,-0.08780367844837132,0.024547345714380622,0.06914382065235977,0.930945674475324,1.0311903188742821,-4.150090062920966e+28,0.5328521981485935,-4.150090062920966e+28,0.0
-0.8127993460190233,0.8914632435283127,73.15395001079096,0.5220073005135513,-0.04478998504610243,0.4850487866135973,0.013077429640682231,0.05396719856773788,-0.04042564876962223,0.022679297972493462,0.9919096616248702,0.6071302840781146,-3.2983856719539275e+28,0.014033432806057355,-3.2983856719539275e+28,0.0
0.7129486010236163,-0.15869986162118188,0.2559814174217444,2.4662262046393613,0.5518655486072506,-0.7087106153360725,-0.04400407807217397,0.03609840335836756,-0.02179596739273193,-0.03594692490150393,1.1083882266125704,1.8405992551348622,-1.067537590276447e+28,3.9718002774934225,-1.067537590276447e+28,0.0
-0.5063434478280586,0.7569125647744259,0.3719087619155993,1.9844424567546368,-0.22889722052515515,-0.010379797227880072,-0.07579806869915902,0.05580410170712666,-0.019630002890039105,-0.010011925418785081,1.1065456705129881,2.561292516214496,-7.82100413261353e+27,2.75189807071836,-7.82100413261353e+27,0.0
-0.12305793096129158,0.4277217229701016,0.1581155052997814,3.7136755744631733,0.16368865753483108,0.830227471835753,-0.06800636586540243,0.07061251743061744,0.06675548810876097,-0.06507728304923283,0.3717882392245684,1.8732326093244622,-2.2779528746614502e+27,8.516990520328994,-2.2779528746614502e+27,0.0
0.10898695451486362,0.5778425775679217,0.6059028322650873,3.064323307816492,0.7886453041995467,0.29279427439015127,0.09714243904197042,-0.0842211942342646,-0.005340517055794705,-0.04338169764190778,0.8111712156449373,0.9092836629979393,-2.2773027574590318e+27,1.848520261013571,-2.2773027574590318e+27,0.0
0.4751467524517119,0.8903016035499929,1.066690866350181,6.288934582536499,0.3335727851167085,-0.3228104350998975,-0.08248738135841183,-0.06248800724386641,-0.01973483705977705,-0.07835478852195668,0.6260615034663184,1.336991956658218,-1.5090272562012873e+27,1.7143120600620525,-1.5090272562012873e+27,0.0
0.6244970553920743,0.34471847315433046,0.056046855038754125,7.1006173292958605,-0.2400558462035216,-0.2430083801555385,-0.08887112204412005,-0.04413262655185999,0.06569320178178326,-0.04921327122808797,1.3275665740712126,2.022471664068842,-1.117722939312222e+27,18.438324663615894,-1.117722939312222e+27,0.0
-0.10780551570388264,0.9874989733230042,0.3077326990064451,1.99025788849555,0.6022541493726778,0.27058121204094365,0.05382506856240607,-0.08809879590614177,0.09852537714006449,-0.0838341301941603,0.38383482639705624,1.552906971634561,-7.170828380286919e+26,5.358792984748341,-7.170828380286919e+26,0.0
0.09196599605805211,0.25109079355796937,0.05312040982451644,1.350578338670681,-0.8194051155502591,0.13096179616048587,0.00379488917225497,-0.027236450428296435,-0.08982945339982239,-0.04528531692820246,1.2738219052528104,1.9304581794811297,-2.4220200170943913e+26,19.241702832958804,-2.4220200170943913e+26,0.0
0.8967508891692597,-0.32338774767844947,0.014874026565904499,3.878759415939389,0.3769097413535534,0.34440941905433164,-0.060332082911327106,-0.012792022739881642,0.082289480975962,-0.07757307085021735,1.137316094577745,2.2644064071271393,-4.347569014148017e+25,67.33604437915724,-4.347569014148017e+25,0.0
-0.13600470579604407,0.4711982106213015,0.016814403165513234,3.6492088183697713,0.20220622222708196,-0.3155495819214913,0.08884384092084144,0.07690627196453778,0.08322360884697985,0.07952562702344587,1.2989480590823501,2.2674302599739384,-4.253794152630759e+25,59.96932129143719,-4.253794152630759e+25,0.0
-0.16708037730114844,-0.04799718906013051,0.01750113649716103,7.072836492259661,0.8133543236502321,0.33319286930049397,0.0923454774931517,-0.09421980487811475,-0.04302699618590347,0.011379264056686808,1.5092055155528654,1.1060356907797804,-1.0407558041341132e+25,58.579647800870156,-1.0407558041341132e+25,0.0
0.591463293303603,-0.13173466004347523,0.0020527685485667163,6.209068282269337,-0.8753969968520277,0.25198461908595715,0.07398228257368164,-0.04706827162754748,0.00011400747001336087,0.02491086303583727,0.8648285246975296,2.703357523314515,-3.199489110592568e+24,487.24848782776706,-3.199489110592568e+24,0.0
-0.6297977730252928,0.3490748635107066,0.01500091767572601,5.785154396241831,0.25860894379175603,-0.6940581820622376,-0.06265354211489423,-0.007178257428070614,0.06325293224588083,-0.005915602648239468,1.443907774066232,0.7981852871753005,-1.8166780106592447e+24,67.75733342336896,-1.8166780106592447e+24,0.0
0.3948243322480043,-0.32369807951542784,0.003980965253838552,1.5025035014838908,0.9946526140179199,-0.7806565405293606,-0.05537774363930697,-0.05757519281334098,0.026129645793245948,0.08904550544109666,0.7456592209559989,2.1666611936013562,-1.4847332102608302e+24,251.55474460011294,-1.4847332102608302e+24,0.0
0.9145314269899845,0.345569131054986,0.005622950490658221,4.9043497380596035,0.012163740849794547,-0.5584036874428042,0.025071178400241395,-0.09210164685933486,0.09117417783626461,-0.050258880351364346,0.4877567076040531,1.098800501988927,-1.3918136897880496e+24,179.30031595151655,-1.3918136897880496e+24,0.0
-0.05611877386652098,0.19598881081221653,0.0008521047792139928,7.7747227141079245,-0.25562890533045746,-0.11701198380250899,-0.06209685597119661,0.08948067241520041,-0.09762236347144121,-0.0776615298665851,0.9648008554154366,2.9659684587171684,-7.022031296811142e+23,1173.5714780850587,-7.022031296811142e+23,0.0
0.26000592265131517,0.08950295356174287,0.004806121678306524,1.416508351260358,0.2066506805898627,-0.03028761440641592,0.00109031195410772,0.06828430088687404,0.021754220737568247,0.07946408961102866,1.4066878889666032,1.3905035936151409,-6.643060849736332e+23,208.98683524416342,-6.643060849736332e+23,0.0
-0.18096179793281464,-0.8352667464588435,0.007355040106561446,1.9329819258093688,0.9021409507309661,-0.1726775525135018,-0.025454823985435332,-0.01856081679352413,-0.02400761403388188,0.051507333909496966,0.4059098746218548,1.4662593343103567,-5.3222300070990426e+23,137.9219841403586,-5.3222300070990426e+23,0.0
0.1463469349025901,-0.7503113991703394,0.007286612976035433,2.8034087186262515,-0.7458540302215675,-0.6507346271018866,0.01669579729318485,0.027071129468300537,-0.0025404817343629704,0.09615508402878833,0.4286755121211878,1.3113367868165482,-3.676275453022533e+23,139.05137187366395,-3.676275453022533e+23,0.0
0.7609259298592599,0.7328943787349032,0.01067698965606342,5.548882270971794,-0.9555524764689769,0.10096208044788213,0.0709810203747274,-0.07416037926763286,0.07237523392853068,0.01994101195528815,0.5541618131175287,1.112786346423274,-2.8235300986629554e+23,94.76364548269038,-2.8235300986629554e+23,0.0
-0.46414495597997507,0.9503355523919885,0.03334258878315677,1.4010347816093491,-0.06326135387010523,-0.12092444795347523,0.0831374894786614,0.04006683490843779,-0.06374697558319482,-0.002755758721649168,0.9266352763943129,0.7674854810170255,-1.072500188790815e+23,30.02157453337036,-1.072500188790815e+23,0.0
-0.3410182506282151,-0.6411143646587274,0.004512717947764464,5.6215157318368565,0.20007889898646836,0.7031014769631874,-0.04287762801024025,-0.08834555873062427,0.006381410969653875,-0.05258432306857888,0.8263399117664445,0.7201400521354439,-1.0120599865585595e+23,221.7634888883557,-1.0120599865585595e+23,0.0
-0.912598673183264,-0.6011544152397039,0.010910526199842755,0.8420600384858485,-0.6378209001825423,0.506834989793314,0.044115552199611996,0.08023106978301903,0.01899777721039783,-0.06952077736239481,0.8079665781921367,1.6656609205913953,-6.054701411727856e+22,91.85947913005649,-6.054701411727856e+22,0.0
0.6795930151963889,-0.03198677995468757,0.001711118764378808,1.6091954309376906,0.7677981175650701,0.6511412991423593,-0.030594240149485225,-0.018346022949449314,0.004527340579394662,-0.02940146511774637,0.1253554844082676,0.9417676635388641,-5.885969170485075e+22,588.6629873440296,-5.885969170485075e+22,0.0
-0.46143346623608017,-0.7561849275671493,0.0005080558703116938,1.6462891898342682,-0.3197091748776171,0.6793145754824239,0.015620426073787178,-0.04717184529773377,-0.016513000275606288,-0.03592544553589126,1.2845982594093588,2.5284989572729417,-1.5716219949920545e+22,1968.73744164319,-1.5716219949920545e+22,0.0
0.9604139065402624,0.17241614094753444,0.000717290216922469,1.627245623320989,0.7883867625330732,-0.42927511656568607,0.08568162774901819,0.06631731021128359,-0.0698215079284583,0.035886320858711906,0.7031344675081973,0.819664499473302,-5.945921302815853e+21,1394.625447622173,-5.945921302815853e+21,0.0
-0.1086158465326017,0.5453903583984088,0.01674431120579439,7.041086528091401,-0.3467126661049962,0.4500138499107549,0.014171927154811373,-0.03981010893410857,0.07726428701669028,-0.09498429941883557,0.7016797175100593,0.1515862054394641,-5.279924843706008e+21,60.21619243082026,-5.279924843706008e+21,0.0
-0.5247167305004912,0.5921126059212809,9.034876910200057e-05,6.704129778487261,0.84739807212067,-0.10645943949996717,0.025791282272632776,-0.08688474494239458,0.01647327061716733,0.08282377117142758,0.7806382598298727,2.835830123676742,-3.207601862899226e+21,11068.486742683926,-3.207601862899226e+21,0.0
-0.5009791937975117,-0.9426418371291223,0.0009190682494844135,2.7441961941181816,0.9858446002219319,0.7628669283537877,0.06622472862303883,-0.03384130390989315,0.04117440460218702,-0.004040868304153955,1.0567095523712426,2.568582940771914,-1.5977128500822755e+21,1088.076343743656,-1.5977128500822755e+21,0.0
0.9327607420594792,0.5517371050238533,0.0003172246657759186,2.680482367240636,-0.12475163920880505,-0.6094374852878655,-0.08372082486617322,-0.010329104063192138,-0.04644914887916323,-0.03824408348353479,1.0168071628683792,2.70546713379059,-1.0422432798751177e+21,3152.341560157553,-1.0422432798751177e+21,0.0
0.643667101584602,0.5314399350258545,2.6483252805585826e-05,7.844607775878794,0.25388829968863447,0.9139614151601199,-0.014017824596090397,0.0663461245808579,-0.011490108253339376,-0.04529190966138803,1.0385059794060507,2.780696660388317,-5.4905850458389833e+20,37759.72028402254,-5.490585045838983e+20,0.0
0.9445528019236662,-0.7995101420782553,0.000792200672618401,2.825061207538239,-0.9921211117349267,-0.4659874533489552,0.07006015895551626,0.05333516949405348,0.00448776089916067,0.0665169960295578,1.2106107258510008,2.35576902362458,-3.7306075664427706e+20,1262.5528534428188,-3.7306075664427706e+20,0.0
-0.4878473664441145,0.14312675991268464,0.00014229228679953646,4.419718097809293,-0.5460058583568934,-0.8594943394361465,-0.043497611973402385,-0.047061644781515644,-0.005436623145327044,-0.0860124501019463,1.1218066705417251,0.8803284605336891,-3.575592309023677e+20,7027.870246678228,-3.575592309023677e+20,0.0
0.7971523174195818,0.87058759682653,0.005379621192248889,6.830963583904408,0.4783002748209786,-0.8941492594057867,-0.021500827085515706,-0.04904966639763362,-0.08507753731375223,-0.09267970511280291,1.166624717345612,0.19211171906379754,-2.189394451136101e+20,186.04093761101737,-2.189394451136101e+20,0.0
0.639596367327631,0.0935868694751687,0.03253639549649567,2.937847433463238,-0.08384487364824222,0.5113329905846735,-0.07733058402434485,0.048380135246509304,-0.06715818008883108,-0.07138230774388683,0.8214264886913072,0.024699982095322204,-1.8369661849998203e+20,30.911970366101485,-1.8369661849998203e+20,0.0
-0.13556821711793976,0.6188118045404722,7.61298864104397e-05,1.9086334891263,-0.3950274915837442,-0.5328975014125699,-0.01701814184194292,0.02045959359786087,-0.0017674863700955362,0.04823700393240776,1.093387635615327,1.5085721736961786,-1.4790383482202957e+20,13135.494294679618,-1.4790383482202957e+20,0.0
-0.08379228240225012,-0.0378003493521879,1.7447881787264084e-05,1.7643055405336203,0.5331249603148116,-0.38358237547383944,0.0877212690325323,0.021370361091638618,-0.014879883521672618,0.08430703794174038,0.7565878660904226,2.7610538184595486,-1.313969627240435e+20,57313.87657264858,-1.3139696272404346e+20,0.0
-0.47292862776282796,-0.6580389057110156,0.008673959267145816,2.8666275941779973,0.4717444764212386,0.9401848793209617,0.004018379586027132,0.03606367702791649,0.09812307684761348,0.016948818760875534,1.2074576888578743,0.09071202627673014,-9.388181178119155e+19,115.52671002675451,-9.388181178119155e+19,0.0
-0.5135232851776701,-0.6667295863906346,5.872253671898688e-05,2.27699313033665,-0.536067217544762,0.07172756517105028,-0.09944140223179224,0.08073525896957637,0.008486023362115264,-0.08765759316666076,1.27017877622243,1.4078434409394012,-7.697931931418077e+19,17029.64262116146,-7.697931931418075e+19,0.0
-0.4573054947923201,0.18035545478060278,0.0036909982040281065,5.160009801968443,0.9880376615009641,0.16065242668294566,-0.044540536435831474,-0.08064673367077183,-0.01134997004129637,-0.03365176410985411,0.7881834782298607,0.11027665533484488,-7.046236267360509e+19,271.17867616793507,-7.046236267360509e+19,0.0
-0.9557944787882,-0.7012640841278919,7.048467297209091e-05,5.319495271335806,0.4340011361783864,-0.9498202052161486,-0.04412410624794965,-0.07372472784232631,0.02086195626750212,-0.08253498653750278,0.7825212902223967,1.532997844811693,-5.891347547389822e+19,14187.744348657574,-5.89134754738982e+19,0.0
-0.9121371609349151,0.5775257373881939,0.00013047096390133612,3.9201071139777115,-0.7251248338873948,0.5361379963151931,-0.07518324127208434,0.037022500632276856,-0.007383465117227095,-0.001900124329907646,1.4425500119324677,1.7483107058792107,-2.305925686414791e+19,7665.6286588433495,-2.3059256864147902e+19,0.0
0.22870411537797986,-0.40833667430750276,3.383954388230568e-05,1.9926031650173401,-0.9241783262221921,0.9887232806978266,0.0405136137398831,0.08862785592975533,-0.04755129100015063,0.05003674284807155,0.5228074755772271,1.375740999334651,-1.929202246203456e+19,29552.490804537665,-1.929202246203453e+19,0.0
-0.6088214378397583,0.9447052624324224,8.172655850623995e-05,3.183304111216817,0.9181260288535831,0.613209384126632,0.09234963952292194,-0.08280505773610794,-0.029478943486387424,-0.09615264858577424,1.3046858756952848,2.185290185503208,-1.5032174500339804e+19,12236.44024735671,-1.5032174500339792e+19,0.0
-0.3283816569329283,-0.8529078809433372,2.0114601758364723e-05,2.664829734193693,-0.5374513878848968,0.8553179775506727,0.07136840495476884,0.02511717259699925,0.014021142770575784,-0.08072072931545515,0.6965758870882817,2.217130257548521,-1.4030753775324492e+19,49715.639424849134,-1.4030753775324443e+19,0.0
-0.9140472310290997,-0.42105002468684116,5.371820858462196e-05,0.638922950806516,-0.5857071033691936,-0.601402063646636,-0.03349996727471603,-0.032384748013092976,-0.006641615737605203,0.020112909971498172,1.1201136254338677,2.4437913997120377,-1.186310310422359e+19,18615.74188617215,-1.1863103104223572e+19,0.0
-0.7224769158846172,-0.7117797691363494,0.0010380365647166166,0.6094302789819315,0.9536652372224796,0.9401137800803356,0.008163706464027004,0.022441270312293968,-0.09246787716548327,-0.013826679187333574,0.3854007905532836,0.4785573198994961,-1.1436060948487498e+19,965.4557136183535,-1.1436060948487498e+19,0.0
-0.18462509085031376,0.4912102088192667,1.215384302753453e-05,4.762797369071068,-0.41034169059103354,-0.7157575325183247,-0.0315798332713475,0.0714929563098734,0.08722186518003608,-0.011937021208497739,0.7269310587094797,1.698773287238915,-1.000805687292251e+19,82278.91643615522,-1.0008056872922427e+19,0.0
-0.9267251993513246,0.04894915515849929,3.7859566676275903e-06,1.8565746106542087,0.425252148077806,-0.5044664993141703,-0.018814753721456773,0.04256876252127523,-0.08610991397478773,0.0934685105981451,0.9562080251251771,1.7484872549705535,-9.321889250299488e+18,264134.04276034026,-9.321889250299224e+18,0.0
-0.9729921525285938,-0.3577308686931535,1.9199571273896884e-05,4.992341987141551,0.5226670336451307,-0.022369950414285134,-0.015336392026201962,-0.05176327698812575,0.004822176267301567,-0.0002644545257863423,1.2796801991228606,1.229077595314527,-6.8046067241896e+18,52084.930914476965,-6.804606724189548e+18,0.0
0.23711669582353845,0.8210377782019496,1.283060769686409e-05,2.4804054253180534,0.7641700938496754,0.3704612849808848,-0.07234488557179478,-0.05949221050909395,0.045918586703190684,-0.009893627220555534,1.0852970993298758,1.733752953076647,-4.267851022638916e+18,77938.67151415022,-4.2678510226388383e+18,0.0
0.4847531522492867,-0.8552412522949449,1.9677699305760077e-05,3.3701445524287554,-0.6995789354735351,-0.865487092075444,0.019358165253757484,0.028688709324491024,-0.09592680952291044,-0.05154390453845725,1.0594002910830074,1.9131401024105759,-2.1721603588242373e+18,50818.96873143707,-2.1721603588241864e+18,0.0
0.6103761859798964,0.759106084309263,5.71311781768257e-06,4.18620691744983,-0.89945334241417,0.7609853800921484,0.057489586876796894,-0.07116007956413767,-0.013160823686284281,0.0586465914374481,0.08416543510388308,2.3258569110879592,-2.1538202292157983e+18,175040.43388367177,-2.1538202292156232e+18,0.0
-0.40838460602159654,-0.49813920375162124,3.711163861562384e-05,2.2462377374440976,0.27397687227147016,-0.6038548965732315,-0.04116584761301223,-0.05852385767532467,0.03354488469806355,-0.09443101305182011,0.7602271085377899,0.6140246890739836,-2.1486758292189578e+18,26946.044167350166,-2.148675829218931e+18,0.0
-0.9866850276721137,0.7855736820128005,1.368948346183035e-05,5.7894409318720035,0.1592739608746201,0.33307158809195325,0.04520012507567406,0.0946649687322973,0.09484308661344726,0.015658738137311085,0.5674367774991984,1.5293947187382146,-1.5411795973774784e+18,73049.81470469247,-1.5411795973774054e+18,0.0
