# 1: Tile name,# 2: Right ascension (degr,# 3: Declination (degr,# 4: Filter,# 5: Date (start of observation,# 6: Average PSF FWHM (arcsec),# 7: Average PSF ellipticity,# 8: Limiting magnitude (5 sigma,# 9: 98% completeness (mag),# 10: Average effective gain,# 11: Quality grade
KIDS_43.7_-30.2,43.706,-30.17,g,2014-12-21 03:51:18,1.1,0.03,25.28,24.04,17148850000000,B
KIDS_52.3_-33.1,52.277,-33.137,r,2012-11-18 05:56:55,0.71,0.05,25,23.99,29011130000000,C
KIDS_332.0_-31.2,332.039,-31.159,u,2014-10-24 01:08:59,1.05,0.04,24.1,22.95,3208289000000,B
KIDS_45.1_-33.1,45.149,-33.137,u,2012-11-08 05:28:19,0.99,0.03,24.21,23.05,3413183000000,B
KIDS_218.0_-0.5,218,-0.5,g,2015-04-14 06:55:15,1.01,0.06,24.87,23.73,15996880000000,A
KIDS_344.9_-31.2,344.854,-31.159,i,2011-11-10 03:04:29,1.05,0.04,23.41,22.17,13410070000000,B
KIDS_217.0_1.5,217,1.489,g,2015-05-13 05:35:02,0.69,0.05,24.99,23.98,15612990000000,A
KIDS_218.0_-0.5,218,-0.5,i,2013-03-24 06:11:03,0.62,0.06,23.84,23.01,13488510000000,B
KIDS_180.5_-2.5,180.501,-2.478,g,2014-04-19 00:44:59,0.9,0.04,25.11,24,17054740000000,B
KIDS_173.0_-0.5,173,-0.5,r,2013-04-09 04:18:26,0.61,0.05,24.89,23.97,31686800000000,A
KIDS_218.0_-0.5,218,-0.5,r,2014-04-28 04:09:15,0.58,0.06,24.9,24.1,31336310000000,B
KIDS_211.6_-2.5,211.588,-2.478,u,2015-02-25 08:44:36,0.92,0.05,24.09,22.97,3074777000000,B
KIDS_221.0_-0.5,221,-0.5,g,2015-05-14 05:53:50,0.7,0.06,25.08,24.04,16209870000000,B
KIDS_0.0_-33.1,0,-33.137,r,2014-09-26 01:45:17,0.63,0.04,24.94,24.02,27735710000000,A
KIDS_175.5_2.5,175.487,2.478,i,2012-12-29 07:02:51,1.08,0.07,23.46,22.24,13726850000000,B
KIDS_210.6_-2.5,210.585,-2.478,i,2012-06-08 04:45:08,0.86,0.04,23.56,22.47,12743020000000,C
KIDS_1.2_-32.1,1.176,-32.148,i,2011-10-05 02:31:29,0.56,0.05,23.94,23.03,13645380000000,B
KIDS_175.5_2.5,175.487,2.478,g,2015-05-10 23:56:37,0.89,0.06,25.17,24.05,17297380000000,A
KIDS_339.8_-33.1,339.802,-33.137,u,2011-08-31 03:23:13,0.89,0.04,24.33,23.23,3455884000000,B
KIDS_346.2_-30.2,346.198,-30.17,r,2014-07-20 06:02:24,0.51,0.05,25.07,24.33,31011820000000,B
KIDS_37.2_-34.1,37.2,-34.126,r,2014-11-25 02:59:37,0.85,0.05,25.19,24.14,31771220000000,B
KIDS_175.5_2.5,175.487,2.478,r,2014-04-22 00:39:18,0.64,0.05,24.88,23.96,30109450000000,B
KIDS_339.8_-33.1,339.802,-33.137,r,2014-09-30 00:54:09,0.76,0.04,24.85,23.84,30258260000000,B
KIDS_346.2_-30.2,346.198,-30.17,i,2012-07-01 05:20:49,0.74,0.05,23.39,22.36,12856440000000,C
KIDS_236.0_-0.5,236,-0.5,u,2014-05-06 06:27:23,0.83,0.04,24.14,22.77,3272580000000,B
KIDS_340.8_-34.1,340.8,-34.126,g,2014-05-07 08:52:31,0.65,0.06,24.94,24.03,16244160000000,A
KIDS_210.6_-2.5,210.585,-2.478,g,2014-03-25 06:38:54,0.68,0.05,24.76,23.69,16655740000000,B
KIDS_234.0_-0.5,234,-0.5,i,2014-07-16 02:42:19,0.7,0.05,23.68,22.67,13375920000000,B
KIDS_237.0_-0.5,237,-0.5,r,2013-04-09 08:57:00,0.82,0.04,24.77,23.72,31497350000000,A
KIDS_339.3_-30.2,339.297,-30.17,u,2013-10-22 00:42:22,1.01,0.04,24.25,23.09,3500334000000,A
KIDS_340.0_-32.1,340,-32.148,i,2015-05-01 08:33:23,1.23,0.06,23.73,22.4,12355910000000,B
KIDS_217.0_-1.5,217,-1.489,r,2014-04-03 06:02:26,0.6,0.05,24.88,24.01,32340790000000,A
KIDS_237.0_0.5,237,0.5,g,2013-07-11 03:58:04,0.95,0.04,25.1,23.92,16062580000000,B
KIDS_340.8_-34.1,340.8,-34.126,r,2014-07-21 07:42:51,0.92,0.05,25.08,23.92,31891150000000,A
KIDS_47.5_-33.1,47.525,-33.137,u,2012-11-20 05:47:39,0.95,0.03,24.08,22.86,3310873000000,B
KIDS_138.4_2.5,138.384,2.478,i,2012-05-08 01:31:08,0.94,0.05,23.29,22.06,13091630000000,B
KIDS_182.5_2.5,182.507,2.478,i,2013-01-24 06:04:17,0.71,0.06,23.63,22.65,13682190000000,B
KIDS_182.5_2.5,182.507,2.478,g,2015-02-16 05:06:10,0.85,0.05,25.14,24.12,17029150000000,B
KIDS_175.0_0.5,175,0.5,i,2014-06-29 00:24:02,0.9,0.05,23.82,22.68,13430680000000,A
KIDS_37.2_-34.1,37.2,-34.126,u,2015-01-09 00:50:02,1.11,0.03,24.25,23.1,3452110000000,B
KIDS_215.0_-1.5,215,-1.489,i,2013-03-24 07:41:47,0.78,0.05,23.96,22.96,13476190000000,B
KIDS_182.5_2.5,182.507,2.478,r,2014-04-23 02:27:08,0.81,0.05,24.85,23.84,31114050000000,B
KIDS_238.0_1.5,238,1.489,i,2014-03-17 08:49:22,0.9,0.05,23.3,22.15,12362500000000,B
KIDS_220.6_-2.5,220.613,-2.478,r,2013-04-09 05:41:44,0.74,0.06,24.89,23.91,32139650000000,A
KIDS_348.1_-33.1,348.119,-33.137,g,2014-08-01 05:58:10,0.84,0.04,25.23,24.1,16999620000000,A
KIDS_158.0_0.5,158,0.5,u,2015-01-17 06:13:00,1.23,0.04,24.18,22.78,3036538000000,B
KIDS_214.6_2.5,214.596,2.478,i,2013-02-25 05:31:08,0.8,0.06,23.24,22.19,13586060000000,B
KIDS_233.0_-0.5,233,-0.5,r,2015-07-17 02:10:04,0.7,0.05,25.12,24.11,29682940000000,B
KIDS_158.0_0.5,158,0.5,r,2015-01-16 07:33:25,0.65,0.05,25.09,24.2,31391460000000,A
KIDS_158.0_0.5,158,0.5,g,2014-12-25 07:08:15,0.8,0.04,25.11,24.08,16930780000000,A
KIDS_233.0_-0.5,233,-0.5,g,2015-07-19 02:29:35,0.76,0.05,24.48,23.43,8617105000000,B
KIDS_217.0_-0.5,217,-0.5,r,2014-03-13 08:34:01,0.61,0.05,25.04,24.2,31985370000000,A
KIDS_219.0_0.5,219,0.5,u,2012-06-16 02:10:29,1.08,0.03,24.12,23,3308794000000,B
KIDS_187.5_-2.5,187.521,-2.478,u,2014-03-25 04:38:56,0.77,0.05,24.2,22.87,3402689000000,B
KIDS_336.5_-32.1,336.471,-32.148,r,2015-06-19 09:03:36,0.71,0.05,25.04,24.07,29347810000000,B
KIDS_219.0_0.5,219,0.5,i,2014-07-12 01:24:45,0.9,0.05,23.51,22.41,13490140000000,C
KIDS_335.5_-31.2,335.534,-31.159,i,2012-06-01 05:54:42,0.82,0.07,23.53,22.57,12801620000000,B
KIDS_213.0_0.5,213,0.5,u,2014-03-07 06:55:19,1.05,0.04,24.13,22.88,3321808000000,A
KIDS_336.5_-32.1,336.471,-32.148,g,2015-05-21 07:29:29,0.99,0.06,25.1,23.92,16475030000000,B
KIDS_48.7_-33.1,48.713,-33.137,u,2012-01-24 02:20:43,1.15,0.03,24.28,23.22,3103669000000,B
KIDS_219.6_2.5,219.61,2.478,r,2013-08-02 23:47:22,0.75,0.05,24.78,23.79,30772100000000,C
KIDS_183.5_-2.5,183.51,-2.478,r,2014-03-01 04:42:51,0.73,0.06,24.88,23.87,31492360000000,A
KIDS_335.5_-31.2,335.534,-31.159,u,2014-08-21 03:05:42,0.95,0.03,24.34,23.1,3401222000000,A
KIDS_352.9_-33.1,352.871,-33.137,r,2013-07-16 06:39:03,0.79,0.08,25.08,24.21,31600950000000,B
KIDS_357.7_-31.2,357.67,-31.159,u,2014-08-03 06:30:47,1.01,0.04,24.32,23.21,3291988000000,B
KIDS_183.5_-2.5,183.51,-2.478,g,2015-01-20 08:03:47,0.89,0.04,25.13,24.02,17381490000000,A
KIDS_357.6_-33.1,357.624,-33.137,r,2014-09-26 03:01:31,0.7,0.05,25.01,24.05,28192230000000,B
KIDS_211.0_0.5,211,0.5,r,2014-07-20 23:27:04,0.58,0.05,25.01,24.18,31546060000000,A
KIDS_45.1_-33.1,45.149,-33.137,g,2014-01-01 03:19:23,1.11,0.04,25.27,24.05,17126210000000,B
KIDS_233.0_0.5,233,0.5,r,2014-07-18 01:16:48,0.74,0.04,25.06,24.07,30726760000000,B
KIDS_174.5_-2.5,174.485,-2.478,u,2014-02-01 05:54:09,0.91,0.04,24.2,23.16,3270855000000,A
KIDS_45.4_-31.2,45.437,-31.159,r,2013-12-27 02:49:45,0.63,0.04,25.19,24.27,29497710000000,A
KIDS_340.0_-32.1,340,-32.148,g,2011-09-16 00:24:52,0.8,0.05,25.1,24.1,17077680000000,B
KIDS_44.0_-33.1,43.96,-33.137,i,2011-12-16 05:26:43,0.73,0.05,23.57,22.58,12835180000000,B
KIDS_178.5_2.5,178.496,2.478,r,2014-03-27 03:38:09,0.66,0.06,24.79,23.92,29716220000000,A
KIDS_174.0_-0.5,174,-0.5,i,2012-07-05 23:27:32,1.06,0.04,23.76,22.52,13447360000000,B
KIDS_174.5_-2.5,174.485,-2.478,g,2015-01-27 07:08:25,0.84,0.05,25.14,24.01,16303090000000,B
KIDS_178.5_2.5,178.496,2.478,g,2015-01-27 07:56:48,1.17,0.05,25.1,23.76,16136640000000,B
KIDS_52.3_-33.1,52.277,-33.137,g,2014-12-23 04:05:49,0.96,0.04,25.2,24,17016210000000,A
KIDS_213.0_-0.5,213,-0.5,r,2013-07-07 01:55:09,0.7,0.04,24.83,23.84,30841850000000,B
KIDS_46.8_-34.1,46.8,-34.126,g,2013-12-08 04:03:49,0.91,0.05,25.2,24.07,17577490000000,B
KIDS_349.4_-32.1,349.412,-32.148,i,2011-10-03 06:40:12,0.91,0.05,24.12,22.97,13429380000000,B
KIDS_221.0_1.5,221,1.489,g,2015-05-13 06:22:50,0.8,0.06,24.79,23.7,15314280000000,B
KIDS_225.0_-0.5,225,-0.5,g,2015-07-16 02:30:44,0.87,0.06,25.08,23.94,15389150000000,B
KIDS_339.8_-33.1,339.802,-33.137,i,2011-09-16 04:39:45,0.77,0.08,23.89,22.82,13804800000000,B
KIDS_1.2_-32.1,1.176,-32.148,r,2014-09-29 03:36:56,0.67,0.05,25.02,24.09,30316050000000,B
KIDS_343.9_-30.2,343.898,-30.17,u,2013-10-27 00:09:25,0.99,0.05,24.15,23.03,3518892000000,B
KIDS_330.9_-31.2,330.874,-31.159,r,2015-06-19 08:24:51,0.66,0.05,25.05,24.14,29649240000000,B
KIDS_236.0_0.5,236,0.5,i,2014-03-12 07:21:12,0.74,0.05,24.03,22.97,12727940000000,B
KIDS_330.9_-31.2,330.874,-31.159,i,2012-08-22 02:29:58,0.84,0.07,24.23,23.18,13134150000000,B
KIDS_1.2_-32.1,1.176,-32.148,g,2015-06-24 08:32:46,1.05,0.05,25.16,23.99,16471560000000,A
KIDS_211.0_-1.5,211,-1.489,u,2014-03-26 05:01:08,0.86,0.05,24.14,22.99,3148040000000,B
KIDS_137.4_2.5,137.382,2.478,i,2012-05-06 00:01:59,0.65,0.07,23.32,22.39,13356770000000,B
KIDS_356.5_-32.1,356.471,-32.148,r,2014-07-20 07:17:33,0.66,0.04,24.99,24.06,30999600000000,A
KIDS_177.5_-2.5,177.493,-2.478,i,2013-01-26 04:43:45,0.98,0.05,23.42,22.32,13376680000000,B
KIDS_356.5_-32.1,356.471,-32.148,g,2014-12-23 01:00:47,1.09,0.05,25.06,23.87,16633500000000,A
KIDS_134.0_1.5,134,1.489,g,2014-03-09 05:06:28,1.19,0.05,24.94,23.65,14962590000000,B
KIDS_181.0_-0.5,181,-0.5,u,2012-03-16 06:06:58,1.13,0.03,23.88,22.66,3118277000000,B
KIDS_33.3_-33.1,33.267,-33.137,r,2012-11-19 03:27:37,0.69,0.04,25.03,24.1,29944330000000,A
KIDS_232.0_0.5,232,0.5,r,2014-03-28 08:46:41,0.67,0.06,24.92,23.98,30315490000000,B
KIDS_232.0_0.5,232,0.5,u,2015-05-19 04:24:31,0.96,0.03,24.28,23.02,3359339000000,A
KIDS_46.8_-34.1,46.8,-34.126,r,2013-09-29 08:14:32,0.73,0.05,24.95,23.92,30736480000000,A
KIDS_40.4_-33.1,40.396,-33.137,i,2013-02-21 00:38:08,0.99,0.05,23.66,22.44,13455340000000,B
KIDS_134.0_1.5,134,1.489,r,2014-01-28 04:34:06,0.84,0.04,24.98,23.87,29548860000000,A
KIDS_181.0_-0.5,181,-0.5,i,2015-02-13 08:21:05,0.76,0.05,23.93,22.98,12839570000000,B
KIDS_51.8_-32.1,51.765,-32.148,r,2013-12-27 02:05:52,0.79,0.04,25.24,24.18,29530930000000,B
KIDS_48.3_-30.2,48.307,-30.17,u,2011-11-28 05:48:31,0.93,0.04,24.04,22.74,3049524000000,B
KIDS_185.5_2.5,185.515,2.478,r,2014-04-28 02:16:54,0.55,0.05,24.91,24.11,31442700000000,B
KIDS_48.3_-30.2,48.307,-30.17,r,2012-11-18 05:13:21,0.55,0.05,25.05,24.3,29253080000000,A
KIDS_348.1_-33.1,348.119,-33.137,r,2014-09-03 06:58:16,0.65,0.05,25,24.14,31393120000000,A
KIDS_34.8_-34.1,34.8,-34.126,r,2013-10-01 03:25:29,0.77,0.05,25.06,24.13,30399160000000,A
KIDS_40.8_-31.2,40.777,-31.159,u,2013-08-13 09:21:42,1.01,0.04,24.34,23.17,3485565000000,B
KIDS_211.6_-2.5,211.588,-2.478,i,2013-01-28 07:44:44,1.09,0.05,23.52,22.26,12975580000000,B
KIDS_217.0_1.5,217,1.489,r,2015-05-11 03:15:26,0.53,0.05,24.9,24.05,29622710000000,A
KIDS_210.6_2.5,210.585,2.478,i,2012-07-07 02:20:08,0.68,0.06,23.54,22.6,12980840000000,B
KIDS_358.8_-32.1,358.824,-32.148,i,2012-06-03 08:35:32,0.93,0.05,23.6,22.45,12602060000000,B
KIDS_350.5_-33.1,350.495,-33.137,i,2014-07-11 07:08:41,0.68,0.04,23.66,22.63,13682610000000,B
KIDS_234.0_0.5,234,0.5,i,2014-02-13 07:51:31,1.29,0.05,23.66,22.3,13272650000000,C
KIDS_186.5_2.5,186.518,2.478,r,2013-05-30 23:56:53,0.63,0.05,24.93,24.08,31321620000000,A
KIDS_343.2_-34.1,343.2,-34.126,r,2014-06-22 08:15:45,0.86,0.04,24.99,23.87,31351400000000,B
KIDS_50.6_-30.2,50.607,-30.17,u,2014-10-23 07:28:01,1.11,0.03,23.99,22.65,2896222000000,A
KIDS_357.7_-31.2,357.67,-31.159,g,2015-06-19 07:59:45,0.84,0.04,25.12,24.05,16180060000000,A
KIDS_336.2_-33.1,336.238,-33.137,r,2015-06-22 08:32:51,0.75,0.04,25.05,23.99,29118220000000,A
KIDS_186.5_-2.5,186.518,-2.478,i,2015-03-02 03:16:32,0.72,0.06,23.64,22.67,13550970000000,B
KIDS_173.5_2.5,173.482,2.478,u,2013-06-02 23:06:12,1.07,0.04,24.19,22.91,3337284000000,B
KIDS_232.0_-0.5,232,-0.5,i,2014-07-14 03:13:40,0.93,0.04,23.5,22.37,13275880000000,B
KIDS_173.5_2.5,173.482,2.478,r,2014-04-20 00:26:17,0.75,0.05,24.83,23.87,31321710000000,A
KIDS_173.5_2.5,173.482,2.478,i,2012-12-28 06:33:56,0.96,0.05,23.29,22.16,13550170000000,B
KIDS_176.0_0.5,176,0.5,r,2013-04-08 03:08:37,0.57,0.05,24.79,23.91,31349820000000,A
KIDS_173.5_2.5,173.482,2.478,g,2014-04-28 00:22:01,0.67,0.04,25.14,24.19,17145640000000,B
KIDS_186.5_-2.5,186.518,-2.478,r,2013-02-22 07:59:10,0.64,0.05,25.04,24.12,31189710000000,B
KIDS_180.0_0.5,180,0.5,i,2014-06-29 00:56:26,0.93,0.05,23.86,22.69,13411530000000,A
KIDS_138.0_1.5,138,1.489,g,2014-04-04 02:26:59,1.03,0.05,25.11,23.87,16777400000000,A
KIDS_140.4_2.5,140.39,2.478,r,2014-01-03 07:19:20,0.69,0.05,25.05,24.09,30832840000000,B
KIDS_138.0_1.5,138,1.489,r,2014-02-23 02:28:38,0.88,0.06,25.05,23.9,31903780000000,A
KIDS_174.5_-2.5,174.485,-2.478,i,2013-02-22 03:55:22,0.77,0.05,23.66,22.7,13820770000000,B
KIDS_236.7_2.5,236.657,2.478,u,2015-04-19 08:01:50,1.4,0.06,23.85,22.26,2650224000000,B
KIDS_215.0_-0.5,215,-0.5,r,2014-06-22 02:00:59,0.75,0.04,25.06,24.08,31101770000000,B
KIDS_343.2_-34.1,343.2,-34.126,g,2014-06-22 05:52:04,0.96,0.05,25.14,24.01,16435960000000,B
KIDS_236.7_2.5,236.657,2.478,i,2014-03-17 06:52:01,0.63,0.06,23.28,22.36,12455220000000,B
KIDS_1.2_-33.1,1.188,-33.137,i,2011-10-06 06:50:02,0.54,0.05,24.09,23.27,13566870000000,C
KIDS_215.0_-0.5,215,-0.5,i,2013-03-24 05:42:49,0.61,0.05,23.84,23.02,13443860000000,B
KIDS_49.5_-30.2,49.457,-30.17,i,2011-11-15 07:46:43,0.95,0.05,23.79,22.63,13104280000000,B
KIDS_217.6_2.5,217.604,2.478,g,2015-06-17 01:35:10,0.68,0.04,25.21,24.29,16824510000000,A
KIDS_214.0_1.5,214,1.489,r,2014-04-28 03:27:26,0.55,0.05,24.88,24.06,31358510000000,A
KIDS_236.0_-0.5,236,-0.5,i,2014-03-17 05:41:13,0.69,0.05,23.2,22.15,12204200000000,B
KIDS_157.0_0.5,157,0.5,r,2015-01-16 06:33:16,0.69,0.05,25.1,24.15,31481270000000,A
KIDS_217.6_2.5,217.604,2.478,i,2013-02-22 06:27:03,0.74,0.05,23.73,22.78,13745330000000,B
KIDS_157.0_0.5,157,0.5,u,2014-12-28 07:44:15,1.09,0.04,24.27,23.1,3334815000000,B
KIDS_135.0_-0.5,135,-0.5,g,2014-03-26 01:53:26,0.78,0.04,25.13,24.04,16484150000000,A
KIDS_19.2_-34.1,19.2,-34.126,g,2014-10-30 00:12:54,0.91,0.04,24.63,23.46,16027040000000,B
KIDS_157.0_0.5,157,0.5,i,2012-12-23 05:50:33,0.73,0.06,23.58,22.6,10849300000000,B
KIDS_218.0_0.5,218,0.5,r,2014-06-21 23:14:26,0.62,0.06,24.96,24.13,31055810000000,A
KIDS_135.0_-0.5,135,-0.5,u,2013-02-14 02:30:27,1.13,0.03,24.17,22.58,3262008000000,B
KIDS_214.0_1.5,214,1.489,i,2013-02-22 05:56:20,0.66,0.05,23.64,22.73,13729430000000,B
KIDS_157.0_0.5,157,0.5,g,2014-12-24 06:52:30,0.72,0.05,25.09,24.12,16845410000000,A
KIDS_217.6_2.5,217.604,2.478,r,2015-05-13 03:43:29,0.54,0.05,24.96,24.13,29657350000000,C
KIDS_135.0_-0.5,135,-0.5,r,2014-01-07 06:23:51,0.66,0.05,25.05,24.14,29675450000000,B
KIDS_342.0_-34.1,342,-34.126,i,2012-07-02 06:13:55,0.7,0.04,23.43,22.39,12777870000000,C
KIDS_40.0_-32.1,40,-32.148,i,2011-12-13 05:56:53,0.77,0.05,23.34,22.39,12938230000000,B
KIDS_178.5_-2.5,178.496,-2.478,u,2012-06-16 00:30:56,1.06,0.03,24.06,22.7,3189033000000,B
KIDS_174.0_1.5,174,1.489,r,2013-03-09 06:38:05,0.86,0.04,24.93,23.83,31264380000000,A
KIDS_19.2_-34.1,19.2,-34.126,i,2012-11-30 00:34:46,0.93,0.04,23.84,22.67,13654720000000,B
KIDS_174.0_1.5,174,1.489,u,2012-02-03 06:35:33,1.01,0.04,24.31,23.23,3298443000000,B
KIDS_182.5_-2.5,182.507,-2.478,r,2014-02-28 06:11:58,0.76,0.04,24.99,23.99,31627630000000,A
KIDS_207.0_-0.5,207,-0.5,g,2015-08-04 23:36:50,1.21,0.04,24.7,23.36,11289690000000,B
KIDS_207.0_-0.5,207,-0.5,i,2014-04-20 08:02:04,0.74,0.05,23.53,22.54,13296500000000,B
KIDS_47.2_-30.2,47.157,-30.17,g,2014-02-22 01:02:22,0.96,0.04,25.08,23.95,16360780000000,A
KIDS_187.0_1.5,187,1.489,i,2012-12-30 06:52:47,0.74,0.06,23.45,22.49,13601540000000,C
KIDS_50.6_-30.2,50.607,-30.17,g,2014-12-01 07:01:19,0.92,0.06,25.11,24.01,16149860000000,B
KIDS_333.9_-33.1,333.861,-33.137,i,2012-07-30 02:46:27,1,0.06,23.35,22.12,13071870000000,B
KIDS_333.9_-33.1,333.861,-33.137,u,2014-08-01 04:37:24,0.99,0.03,24.31,23.23,3180807000000,B
KIDS_52.8_-34.1,52.8,-34.126,r,2013-01-05 03:54:35,0.78,0.05,25.07,24.09,31129860000000,A
KIDS_44.7_-32.1,44.706,-32.148,r,2012-11-16 06:14:09,0.62,0.04,25.04,24.09,29183240000000,B
KIDS_214.0_-0.5,214,-0.5,u,2014-03-10 06:43:26,1.21,0.03,24.17,22.96,3342389000000,B
KIDS_354.1_-33.1,354.059,-33.137,r,2013-09-26 01:16:52,0.68,0.04,24.98,24.08,31503210000000,A
KIDS_211.0_-0.5,211,-0.5,r,2014-07-17 23:58:19,0.7,0.05,24.95,23.98,30654980000000,A
KIDS_214.0_-0.5,214,-0.5,i,2013-03-23 05:14:53,1.29,0.04,23.88,22.53,12945720000000,B
KIDS_132.0_-1.5,132,-1.489,i,2011-12-20 06:43:47,0.63,0.05,24.36,23.47,13242280000000,B
KIDS_344.6_-33.1,344.554,-33.137,u,2012-08-21 04:07:54,1.09,0.04,24.39,23.22,3422181000000,B
KIDS_132.0_-1.5,132,-1.489,g,2012-01-06 07:58:15,0.88,0.04,25.08,24.01,15854390000000,A
KIDS_221.6_-2.5,221.616,-2.478,u,2014-07-25 00:40:24,1.31,0.05,24.18,22.61,3237722000000,C
KIDS_347.1_-32.1,347.059,-32.148,r,2013-09-30 01:44:53,0.59,0.05,25.04,24.14,31095210000000,B
KIDS_238.0_1.5,238,1.489,r,2014-05-08 06:40:12,0.51,0.05,24.84,24.05,31345010000000,A
KIDS_216.6_-2.5,216.602,-2.478,r,2013-04-18 06:43:13,0.56,0.05,24.95,24.12,31342530000000,B
KIDS_216.6_-2.5,216.602,-2.478,g,2013-05-14 02:54:53,0.78,0.05,25.16,24.18,17496310000000,A
KIDS_137.0_-1.5,137,-1.489,r,2013-12-11 07:06:53,0.66,0.05,25.02,24.12,31096170000000,A
KIDS_353.0_-31.2,353.01,-31.159,r,2013-08-13 05:40:14,0.8,0.04,25.12,24.03,31228330000000,A
KIDS_332.7_-33.1,332.673,-33.137,r,2014-11-12 01:48:53,0.89,0.04,25,23.91,29269200000000,B
KIDS_236.0_-0.5,236,-0.5,r,2014-04-28 07:33:45,0.79,0.05,24.94,23.94,30744320000000,A
KIDS_224.0_-0.5,224,-0.5,u,2014-03-06 08:14:43,0.94,0.04,24.18,22.77,3417863000000,B
KIDS_188.0_-0.5,188,-0.5,u,2013-05-14 02:31:58,0.89,0.04,24.25,23.28,3344410000000,B
KIDS_354.1_-32.1,354.118,-32.148,g,2013-10-28 04:13:49,0.67,0.04,25.13,24.13,16789630000000,A
KIDS_176.5_2.5,176.49,2.478,r,2014-03-27 02:18:17,0.62,0.06,24.78,23.92,29540580000000,B
KIDS_176.5_2.5,176.49,2.478,u,2014-01-28 07:18:37,0.98,0.04,24.3,23.14,3332386000000,B
KIDS_176.5_-2.5,176.49,-2.478,i,2013-02-22 04:25:43,0.91,0.04,23.68,22.57,13785260000000,B
KIDS_223.6_-2.5,223.621,-2.478,g,2013-04-19 07:34:45,0.81,0.04,25.01,24.02,17042000000000,A
KIDS_3.6_-34.1,3.6,-34.126,r,2015-06-20 09:08:16,0.78,0.04,24.97,23.96,26671030000000,B
KIDS_3.6_-34.1,3.6,-34.126,u,2014-10-23 02:42:29,1.24,0.04,24.13,22.88,3047523000000,B
KIDS_33.3_-33.1,33.267,-33.137,i,2012-01-11 01:58:08,0.63,0.04,23.68,22.79,13663770000000,B
KIDS_223.6_-2.5,223.621,-2.478,r,2013-04-09 06:54:12,0.61,0.06,24.86,23.97,32001060000000,A
KIDS_213.6_-2.5,213.593,-2.478,r,2014-07-19 00:08:24,0.78,0.04,24.99,23.93,30448030000000,A
KIDS_221.0_0.5,221,0.5,g,2015-04-14 07:23:14,1.14,0.06,24.81,23.6,15893440000000,B
KIDS_212.6_-2.5,212.591,-2.478,r,2013-05-14 05:06:38,0.75,0.05,25.01,24.03,31224180000000,B
KIDS_217.6_-2.5,217.604,-2.478,r,2014-06-30 00:36:45,0.78,0.04,24.98,23.93,28694210000000,B
KIDS_51.6_-34.1,51.6,-34.126,u,2015-01-16 02:31:10,1.25,0.03,24.31,23.49,3235860000000,B
KIDS_40.4_-33.1,40.396,-33.137,r,2013-12-31 01:50:12,0.81,0.07,25.11,24.16,29933360000000,B
KIDS_345.0_-30.2,345.048,-30.17,i,2012-06-30 04:58:20,0.89,0.05,23.41,22.33,12740580000000,C
KIDS_332.0_-31.2,332.039,-31.159,i,2012-07-02 03:34:03,0.94,0.04,23.1,21.94,12478110000000,C
KIDS_217.0_-0.5,217,-0.5,g,2014-03-08 08:10:19,0.76,0.04,25.13,24.05,17392460000000,A
KIDS_355.2_-33.1,355.248,-33.137,r,2012-08-25 07:31:39,0.6,0.06,24.96,24.07,29851580000000,B
KIDS_349.6_-30.2,349.649,-30.17,i,2012-07-03 06:25:02,0.61,0.05,23.42,22.5,13163810000000,C
KIDS_133.0_-1.5,133,-1.489,i,2012-04-07 02:18:23,0.76,0.05,23.32,22.19,12973310000000,B
KIDS_337.2_-29.2,337.215,-29.181,u,2014-09-01 02:07:57,1.1,0.04,24.1,22.7,3354951000000,A
KIDS_185.5_-2.5,185.515,-2.478,i,2012-07-28 23:31:52,0.78,0.04,23.35,22.28,12870490000000,B
KIDS_137.0_1.5,137,1.489,g,2014-02-24 03:00:32,0.98,0.06,25.07,23.91,17440380000000,A
KIDS_220.6_-2.5,220.613,-2.478,g,2013-04-19 08:03:13,1.04,0.03,24.95,23.8,16622080000000,A
KIDS_51.1_-33.1,51.089,-33.137,i,2011-11-07 03:39:12,0.79,0.04,23.89,22.87,13738710000000,A
KIDS_137.0_1.5,137,1.489,i,2012-06-05 23:48:01,0.78,0.06,23.48,22.39,12812270000000,A
KIDS_220.0_-1.5,220,-1.489,u,2014-03-07 08:22:07,1.07,0.04,24.17,22.97,3362067000000,B
KIDS_356.5_-32.1,356.471,-32.148,i,2011-09-19 08:47:28,0.72,0.05,23.73,22.74,13274930000000,B
KIDS_332.0_-31.2,332.039,-31.159,g,2015-09-19 00:42:25,0.96,0.05,24.96,23.8,16742050000000,B
KIDS_353.0_-31.2,353.01,-31.159,i,2012-06-01 07:18:56,0.6,0.05,23.56,22.69,12757370000000,B
KIDS_220.0_-1.5,220,-1.489,g,2014-06-30 01:25:25,0.91,0.04,25.19,24.08,16920010000000,B
KIDS_220.6_-2.5,220.613,-2.478,i,2014-07-14 01:56:13,0.69,0.05,23.59,22.49,13384440000000,B
KIDS_340.4_-30.2,340.447,-30.17,r,2014-08-01 06:52:03,0.6,0.05,25.07,24.17,30787300000000,B
KIDS_217.0_-0.5,217,-0.5,u,2014-03-08 07:43:22,0.84,0.04,24.17,23.05,3354363000000,B
KIDS_44.3_-31.2,44.272,-31.159,r,2012-11-19 02:41:19,0.62,0.05,24.95,24.07,30010970000000,B
