galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
2784.2216605196427,-0.0319057204248881,0.018142065559128,38.637694988566665,7.265880339002631,-0.04492796442285668,-0.12020949190464775,1248283311.2775967,374983.3807823503,21.96990127900068,0.12078336303364387,1.3846467538368312,-1.1435992853258774,-2270326.750395012,2.770731612391311,-2270323.9796633995,0.0
5.5921858558465765e-05,0.15682277511446563,-0.2539484018594895,26.382559424052605,7.628993435884881,-0.07319268701333556,-0.08443964200684563,6395871949620.32,0.06418040193006526,0.0008528730863306899,0.17492772488975622,1.3346388946279255,2.957577355169745,-2253978.2315007946,19072.917980864142,-2234905.3135199305,0.0
29.12352297527517,0.23109515000201966,0.30883075498945456,34.40720268295901,5.283924791976887,-0.12029986527551968,-0.08857640282696382,457432395727359.0,74700.62455055967,2.4479879984914197,0.23949443333921755,-0.5198291389287215,0.624725527944598,-2024326.5375280129,4.221490942107506,-2024322.3160370707,0.0
93093.47725893276,-0.03586921058740189,-0.04526965070002147,35.458414029041535,6.037505241108099,-0.04992638323389882,-0.040253651854989476,20148294546.785767,1.4827903077517564,0.03386497734508219,0.15705805967029346,1.3011151582841496,2.338683912813565,-1665769.6049923936,32.546595040725,-1665737.058397353,0.0
0.00011025304926287262,-0.16706952062881444,0.018575199888716816,65.34835174485025,6.775628064851324,-0.08298712106127251,-0.13095479316990705,262508773630885.22,91.38422101678245,0.0006827439882584539,0.06311072194675577,-2.560828073433481,-2.878457329162864,-1391940.5499867296,10541.808741056053,-1381398.7412456735,0.0
0.0004475043603560817,0.14477440023126906,0.19331231436002203,14.060884994296739,8.507946953743566,-0.06113338839335791,-0.08041346314913064,386470169238616.06,0.003070312367160817,0.1251369452690632,0.24294141952309548,0.5317849440419407,-1.7835404988203993,-1363819.4875329905,2570.838110340533,-1361248.64942265,0.0
0.07376690916869039,0.12497344669501662,0.17474703471327138,10.095837260043973,8.17445831121329,-0.1594587843614286,-0.08627664661024792,262228085.6083793,0.0008829208530765897,0.06429246312892725,0.3442707377187334,1.9358149638964353,-1.4615066012516982,-1026832.1890755431,1166.6988065989397,-1025665.4902689442,0.0
4.654457775462465e-05,-0.029986299826679753,-0.1338335923673631,14.455405908115026,7.154681447122218,-0.061796758346171134,-0.1516115911090275,173069553288.50485,0.004333382150947901,0.0001118504247939142,0.24021568922759035,0.5009308522499651,0.33674244981197576,-991647.6541676505,30658.960009188402,-960988.6941584621,0.0
9676.085916954155,0.03686668695918926,-0.08400639193701931,36.71374038179546,4.876394789898455,-0.11662861219578302,-0.07347313986475047,29126493372309.906,0.000205191794787535,0.00608540522067907,0.1785425336896088,-0.9352658383744235,-0.07068352396283206,-980822.9717740768,5040.05664253523,-975782.9151315416,0.0
0.0004515770319553625,-0.12512065171679365,0.013151551256461953,33.09646619486169,8.649688603799435,-0.02036565111266661,-0.0028921899749567437,3030970248.6201444,2.586958333752673,0.11175441899629307,0.0706631378988231,2.739341546399201,-2.3786467571118086,-963660.2791174804,2228.414023404074,-961431.8650940763,0.0
0.004879545529280775,-0.05346619148512585,-0.19893866349181202,55.242292101139256,7.499835781394224,-0.06987884377289236,0.0026234420488540633,386133614383.2673,48583.95762249222,0.010475367798142484,0.04300942927722286,-1.805605609076934,1.0954731092096566,-746787.9625669443,307.2872557567021,-746480.6753111876,0.0
18.46626556387672,-0.0316561200495368,0.08200371477689117,15.048219901850697,7.983432689769289,-0.12179603822693338,-0.07405373294766947,3791015999.3727994,0.00012453849993361544,0.011607031289248174,0.17951977914091177,-0.7589143105441245,-2.6996068929348285,-712377.016523497,8117.130094180317,-704259.8864293166,0.0
0.0001134753438190252,0.4914838550160008,0.16757243924141146,20.317672336769615,6.102829836801574,-0.024272286814587013,-0.09468353433382407,117129615098.16808,0.019463228476478054,0.0012831029674568548,0.19491632731197142,-2.479375398818621,1.950748131107309,-698465.0575681792,9647.688278560145,-688817.369289619,0.0
8098.167666462682,-0.022709327553463658,-0.17252507210747106,25.788780114485654,8.118585127307366,-0.1425273666084655,-0.027245524279643253,2787061252321.658,0.00011607135651651769,0.0029676907652829887,0.08759407032709968,-1.4545282722768254,0.5439124601355143,-678108.6469972436,8955.412330143175,-669153.2346671005,0.0
8.525352593752363,-0.09959749555028702,0.007882134177491229,9.69667920244123,12.587563226716803,-0.21707264451836628,-0.09547402387526388,325733308.7385668,154685.49241934068,0.03322752851572563,0.19150030108930824,1.774589099720778,-1.9530688849008169,-665555.498483081,39.26071700804709,-665516.237766073,0.0
4920.189127025977,0.17271639128887767,0.245783018185634,19.564779480212376,8.174902097408282,-0.09932530293288831,-0.029843347595287194,62093138338431.086,0.10091732599710429,9.710429257616408,0.12287058696122452,0.26993136734995726,-2.6879341958466427,-646684.4804018784,12.25064834014335,-646672.2297535383,0.0
6.1729621030845045,0.4209861896215935,0.33197367022267005,36.41733018744081,4.694782532316597,-0.08998863285248025,-0.03648080813532516,444611461003.17896,71568.62775520634,0.0005767942254964347,0.16648874659364749,0.36297473205072794,-1.521121179217335,-640500.8742128146,1738.9521986212012,-638761.9220141934,0.0
524758.210904339,0.019737768088911423,-0.242940292203869,15.898355803642994,6.411927797606334,-0.05789197376877213,-0.13349514094208634,1786091497869.5122,108.13719724805246,0.5884045748057077,0.203053365893108,1.5635707119526128,2.944689575232122,-567387.2457997843,4.2330713369454065,-567383.0127284473,0.0
0.018220432196973085,0.0420690865274609,-0.18779606654650688,22.24480319027903,5.8231315861111455,-0.06000725524098266,-0.05850283297054661,9414223142.075392,4838.632777318798,0.010927828922518153,0.15897981725823812,2.6564980087292085,-0.8150790365832883,-554672.746853336,147.9273631721558,-554524.8194901638,0.0
1.2578482697001965,-0.05312402482321092,0.36165953265526546,27.388570363289297,7.12901789600777,-0.13234056040082046,-0.049052832533352936,803449685.2588828,0.0728353453788812,0.00043153170226887687,0.08920472177152038,2.6638429850028107,-1.2618578140095587,-508094.17574993894,2334.6424073862345,-505759.5333425527,0.0
57.22669150985013,-0.10264287567772629,0.18878231932344178,55.10186415466208,5.043058587498842,-0.14252818422041386,-0.08624874262961206,245758890735532.9,474.5329121588426,2.292372965069019,0.0804648790260793,-0.17898173957165842,2.678654659425109,-456396.2736905528,5.507824056644894,-456390.76586649613,0.0
0.7046182109114019,0.018524778569183133,0.2618287860943345,27.4172768000694,6.962897280422473,-0.09003497845166625,-0.1022762360713147,148143363.09035805,0.10624285258609299,3.0108501511181496,0.08754187849219619,2.2989607137187953,-2.0222165239913377,-446047.3449303994,12.671687271631946,-446034.67324312776,0.0
0.030796868616742443,0.06608814030074402,0.4141878218540652,12.43073132406564,7.285896242592769,-0.049304740923392924,-0.02796216811612872,633733792560.8065,12.345893071969273,0.0013936505198580834,0.18547282348261995,-2.3090926706730537,2.7862130953128625,-395762.0929493259,753.3292126041663,-395008.76373672177,0.0
863.2724064786461,0.11848235861158109,-0.11435778764961488,16.735799718624392,4.005422736228416,-0.15089128420352238,-0.017632310052088,480902162.48330384,38.691000163414984,0.028458338216017346,0.3250032244921986,-2.5472406200327073,2.7581183445415105,-385666.0632333584,40.14243126047172,-385625.9208020979,0.0
3726.445379197058,0.26161133643293644,0.47295334796643296,22.960131102161853,5.705817130963449,-0.13124175112660158,-0.059693919024256,289084755.8088497,694.0759168197866,2.086257801024083,0.13500902032712836,0.5761324933543457,0.5801461573547497,-343418.50744928146,4.296871245976026,-343414.2105780355,0.0
0.0002908299684676515,0.27744419972742296,-0.09302133250403197,35.05091443531777,3.4939820906027794,-0.07064545080670304,-0.11685144192547312,2027984006916.583,4.773978056699971e-06,1.0955704011217762,0.21337882050560558,-0.9892015075045375,-2.149610627415724,-342337.4426788408,212912.0325386034,-129425.41014023736,0.0
57.26304264502029,0.2759773829145441,0.16424131463475716,33.96363120833072,4.727205993521684,-0.10156604609421813,-0.12427704673509714,350847455.31968796,4.5069148062055636e-05,0.002225519526278558,0.12335376754437012,1.6515993881762334,-0.5830595336798359,-342169.16406330134,22640.112955756038,-319529.0511075453,0.0
60.36328878362554,0.2516334690916564,0.05422727464732906,11.26625256482699,8.18916269228399,-0.09903626297768019,-0.05033177303664392,177923329.5570662,4063.833765545135,0.008529449629363696,0.17565778771491358,-1.0104380827197044,0.659626628594189,-327677.2077347796,119.09571385787264,-327558.1120209217,0.0
3.2068571268768786e-05,-0.11429690090639258,-0.08106299382719159,29.024319620825167,4.811892157300633,-0.01765645256482995,-0.027443368216730907,11152936067.08691,9.617753487016614e-06,13.251114210751364,0.12837966736260667,2.635571835036509,-0.18979089219215917,-305766.42263267917,135160.6093895657,-170605.81324311346,0.0
11632.64337224662,0.033783835160324044,-0.27441449425176595,25.2857012700722,5.273755820243943,-0.17686868745825934,0.010012743406774993,54347217423001.74,498827.75859186234,0.00025568688207459043,0.12067496859304896,-2.6925492274135276,-0.5942094627725294,-277344.19641136593,3916.166944344423,-273428.0294670215,0.0
4.27902583785779e-06,-0.1463363207606797,0.10247878447287127,17.936653767277267,5.578697189473695,-0.05725244460810401,-0.015184273307238039,2690103993575.9155,0.0007870404359358965,5.611333831915334,0.1441960924372574,0.719774776171791,-0.4816393657643703,-239043.74237658363,234970.58085918528,-4073.1615173983446,0.0
0.24085378776031166,0.11925514369949262,0.03946150499446002,13.762923372102003,5.422977216844514,-0.0587260670590877,-0.019166439637143082,47068140095213.94,0.0006003240012103318,4.474279646394776,0.1983348914950696,2.066519339750325,0.44212007090959693,-234773.1294092363,1671.7558701167509,-233101.37353911955,0.0
1.1269747526610048,0.020455653755336783,-0.050990973264230584,8.35143621831687,6.815917522252746,-0.07362415791193043,-0.07038880865478941,19927663399034.93,0.007886649588759962,0.0011267478120625298,0.2530829041384203,0.9784514786882825,1.5133822709682265,-214005.35543165563,1016.7210900659805,-212988.63434158964,0.0
2967.32559987406,0.174168967751032,0.05483297970278409,7.187015333490846,8.545408613066162,-0.0962652032393645,-0.04840081179491476,575654083929097.2,0.012139308377925673,0.0005526533762956253,0.23570207221523193,-2.566078023517016,-2.094513849470848,-193734.64912848116,1894.1464785263747,-191840.50264995478,0.0
0.03209434274207903,0.175299043672157,0.34991146588180533,8.826985851869422,6.658289697971498,-0.05840887645657921,-0.07896035428757943,72013038249.13417,291516.48662767047,0.0004887539963966699,0.22202417826518006,1.52588958046001,-1.8863805584526947,-178248.88784807362,2079.6023586360757,-176169.28548943755,0.0
110.70038453585714,0.05379090375280067,0.17935932854626063,21.21282611119591,3.4320159772032546,-0.1288140811419082,-0.06654224041568439,119717495414588.05,0.011137499131900637,4.804483193943421,0.22818774047421223,-1.1845648391458266,-1.137832488682762,-170744.2466986469,92.20962289880627,-170652.03707574809,0.0
0.001428628657565055,0.0997050159283391,0.09895639140339343,10.464715177208133,6.848493180812184,-0.16222995106364596,0.004816610679965583,310386330376701.6,0.013208845615200894,0.06493726428605787,0.16765680781996262,-2.397074400636481,-2.5347605911359485,-162064.20303784971,794.1444054474488,-161270.05863240227,0.0
143.89260073971937,0.23219434013902931,-0.1959720915437577,24.662367799346814,6.769273687510724,-0.03750641510680361,-0.0388840349238397,28193858594.430344,0.05364533560709111,6.379745462909898,0.05850745612366041,1.9569168967866872,-0.15373603717066864,-148665.8579735943,21.705750341903006,-148644.1522232524,0.0
0.0007169144962922717,-0.2971848022780524,-0.13713278015163102,22.189475419290797,7.328949523278395,-0.09734310939056234,-0.10930026648179209,669760456178.4061,0.000713656084646952,0.013539349047788094,0.057736319551285005,-1.6559548344679924,-0.39319593578442547,-135342.24362844336,2872.653525732318,-132469.59010271105,0.0
379432.92813674547,0.04182957526110561,-0.09012152160943013,22.1664458894331,4.558902719550459,-0.08761348142049533,-0.07137368111597187,810077495106241.6,0.0002880948546704332,0.003535393991903372,0.1135504917295014,-0.6679300338786005,2.0041207998905186,-116475.56322345059,3754.6918955335645,-112720.87132791702,0.0
285.96795658305945,0.05836666163628407,-0.05161734138914816,7.986765159017047,9.186244180610693,-0.08402606539432336,-0.13867829814052718,51440049622.41816,6.879890892133177e-05,0.005476565960406646,0.13851291403152158,-0.46032682103429323,-1.4470027192458996,-106942.82369902566,14719.91762542154,-92222.90607360411,0.0
1099.0352862349976,0.0005328871518020459,-0.09336565755758572,13.666061249631824,5.886857338264968,-0.12307080780890683,-0.04622019003761723,7448609150.802884,24.333725710456722,0.0008359103475522668,0.11947816549097456,-1.432327806663362,-1.3199105092162877,-104151.28210038187,1197.1869680106436,-102954.09513237122,0.0
1383.720853205874,0.22690926623717708,0.13706365153571104,10.167427575806066,8.086471932949838,-0.07400148226541695,-0.09610345374542624,1084743296.1009858,5.298810613011455,0.3814322915579847,0.1148073092028747,-0.3555394962798055,-0.6646826490857101,-101537.4639776969,4.1368603836238,-101533.32711731327,0.0
1.3318859669016639e-05,0.057446536920253935,-0.3521309082847146,20.419448120928216,6.465768050291444,-0.009940560077960792,-0.08546869389970506,463156525833484.1,0.0002532767035146885,0.0006870566732942802,0.06768589929766454,-2.651012001536936,1.3650790008106686,-101366.57434308976,80488.9379312084,-20877.63641188135,0.0
1.0210585236561319e-05,-0.31003058009412665,-0.04927505628296334,7.926907857620289,6.509782755061076,-0.11091509354216543,-0.14435753847139,111999892764.04237,1.0009783322664545e-06,0.0006155357226706608,0.2000392626045187,2.00679320422931,-2.447032033809034,-96655.98043833165,1098587.8306627586,1001931.850224427,0.0
0.12036465511708246,0.11659950668022466,-0.17267387562245465,12.825045923145987,6.672974003482245,-0.07764534758064785,-0.11906572543776181,1351718358.1577914,0.019637408285735312,0.36413303212563847,0.10503308905427473,-1.149694218276584,1.4314356896665519,-93510.24854931922,63.17020984769177,-93447.07833947153,0.0
0.003706021336517308,0.06944051386085598,0.03918332314706182,7.46402095484069,5.655543772883192,-0.1289136177050771,-0.10491848885347368,6502496898635.382,1.0686337093398644e-05,0.37005442112406584,0.24187058431222555,-2.2863415949312076,-0.6309057151584598,-90969.21235845228,93851.4284054753,2882.2160470230156,0.0
5.293994735120246e-06,-0.27071422742978857,-0.28096414188056423,8.844929870333086,5.975666139827844,-0.06669321551887522,-0.13047420360473622,640286790228.7474,0.09686135255277663,0.00031398701931554455,0.18521877195043884,-2.730279515066636,2.268825091328453,-90007.43893879397,192091.8974696038,102084.45853080983,0.0
113100.15178049736,-0.19900095968008696,0.29165006501029794,11.43663646764952,5.607224271281259,-0.1260208637716182,-0.06641279267381292,2311372577076.907,12.971060081767588,0.0007283682928342181,0.1478922026909313,0.8202658752143268,2.422307535049418,-87846.84059118526,1374.831971930304,-86472.00861925495,0.0
36337.67123253477,0.12822139173415173,-0.11383620142594084,18.11177019538586,4.117316723220024,-0.0474682045200874,-0.07270563745674705,21929786103.840977,76.6290904328552,0.10347394362176225,0.13798817462517404,-0.5638580625066076,0.11051070540885011,-83374.34574700677,10.989923076159963,-83363.3558239306,0.0
28.314662228744528,0.04295182352963272,0.4051505343832628,9.000015198659181,5.34714840996707,-0.14077422343792026,-0.06952838955921839,511817956882.8522,0.515745429402032,0.2458217507286578,0.19944890596477133,0.8555457744681902,-1.7853503405949425,-82797.06380064866,8.67850102932486,-82788.38529961933,0.0
0.14437070269191082,-0.180566933859482,0.3294139761770352,1.1854398779418682,7.458684046889199,-0.05277354474422707,-0.047124846336964295,245294098796.15094,15.705003412035138,0.5691904915713989,0.08746026203262884,0.708494116834689,2.0395861166945917,-81642.23861379099,11.1977348971018,-81631.0408788939,0.0
1057.035751701099,-0.4972655915873215,0.2636345168927634,19.94014926196638,6.878068144324659,-0.17292464951087175,-0.1291325745398468,2800029283008.682,2.791328246203505e-05,0.052477100900820695,0.05803406621638545,2.2057816056965693,2.199181781421718,-81175.33820317089,35850.6832339895,-45324.65496918139,0.0
6604.086462595509,0.3042019057192641,0.4814636946575261,23.317686260251207,5.637330455192314,-0.03801974008277312,-0.09419832272002432,515175663.17397463,7.017524378908492e-05,23.779744627856143,0.06692764729218897,1.8021674438334827,-2.7207997940623523,-78726.48823728655,14254.359393731944,-64472.12884355461,0.0
1286.8188411425324,0.17334880818685164,-0.26641493456499243,11.928447946007836,5.570953451737018,-0.11221477304299907,-0.06874629757671943,636976966748.2377,8.248030615548174e-05,0.00014587578474209038,0.132859454104548,-0.5054851044927329,-0.805525279756091,-76424.80506617897,18981.010178613345,-57443.79488756563,0.0
4.435456411745802e-06,0.15991124657200506,-0.01532767585916859,17.423817375048475,3.1441653905711475,-0.0811163614598047,-0.11414886545442596,2539948206.130611,0.6628514084761539,2.761698281871788,0.172967644178105,1.375930386369614,1.8582839647047447,-74730.172817328,225459.36657507022,150729.19375774224,0.0
1.0487838515412182,-0.0005489420877166293,0.17115901794801414,26.70818114503013,6.413298963244814,-0.07109562739438612,-0.05831913838918522,669492812982537.2,5.900158852110583,0.11133089224470023,0.04263784755085145,-1.3229092552296735,-0.2370924156363734,-74138.6004285861,11.32075471552994,-74127.27967387057,0.0
5883.962124258203,0.09514136821208861,0.1641856164765804,15.47724812562742,5.343075530075449,-0.12175271875508334,-0.04879595431874408,741165189734854.4,0.0009103531238992123,0.06719108660770128,0.10023681021375773,0.8454314331194941,-1.445957299195954,-69884.26562604372,1114.1124058109297,-68770.1532202328,0.0
1604.9046889921426,-0.0028738700882035735,0.14859370457727894,19.42243554465992,5.166717990404253,-0.13831824918351202,-0.025419454023034894,11772224247.346718,0.18574701706645463,0.0016588963094920138,0.08111344416626146,-0.8483614180134245,1.493537933319387,-67148.33372035128,609.7188609789401,-66538.61485937233,0.0
7.780329977647544e-05,0.19871503575543709,0.05981344611129942,26.721918632199362,10.240958287706867,-0.0961543986670251,-0.2337863500464009,4314876596530.918,22998.732479964397,0.003522942863122228,-0.0171307636789257,-1.2823761765724886,1.920867506556017,-64068.44273502424,13145.3242622889,-50923.11847273534,0.0
8.096679734639057e-05,0.0848679741432365,0.12408004364232655,30.01361916770419,2.973493993174448,-0.020903116557844714,-0.10286727564032468,311473416.13077015,0.0005226171283529787,2.107498761464426,0.1409901582404714,-0.5818454679292828,0.1042074301809146,-63251.96767662881,14267.45287969304,-48984.51479693577,0.0
0.10784530469427978,0.09868792829509059,0.08557518195599959,6.783231796527996,3.6048853754416017,-0.11397595903817738,-0.02650707665757828,267361803047405.28,2.791197937116055,2.0959844074507075,0.2528161709337053,2.263268277042383,-1.6903937955437929,-57231.42632057443,12.50982900864307,-57218.91649156578,0.0
3.867326343063768e-05,-0.022302870809177526,0.036511829827977064,4.560376098363864,7.268896190282799,-0.08903992003407041,-0.15128925645821972,628562179898109.6,1.2571609715349268,2.6837276093505187,0.13966708564492963,1.4357962542958447,0.1829511910995647,-53470.25137156455,25860.215670432026,-27610.03570113252,0.0
26.819024588757227,0.05115546623572062,0.22685219390959324,12.239995815743947,5.748522942855122,-0.020557236118132205,-0.1820565238585357,1666452423.6176867,1.7329280986551823,0.00713517192739735,0.10301867899706375,-1.452487273765128,2.5325630582867813,-52452.22616696216,144.1336437635184,-52308.09252319864,0.0
0.08560165646415212,0.32378620844793504,0.1281748287176062,15.427830093463685,8.38683008936207,0.02875833681062498,-0.06294292849312373,59148268119.222435,0.05133012174275268,0.0009539304286658528,0.04486906255266149,-0.43229927476213703,-2.0408403537737074,-51010.17307832566,1084.5059826887907,-49925.66709563687,0.0
