galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_effective_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
-0.022359080982195786,0.10276918974732215,0.41943488430539977,5.32585246068006,1.999065571681516e-05,-0.10344837355986533,4.132693559717165,0.005132515028186033,859477994441665.4,52.303030831492464,0.015897447560114315,1.3915778162938315,2.5628316865656124,-93272.81800844138,260.2318739428834,-93012.58613449849,0.0
0.01699640688472849,0.0005560370568471751,-0.2942908371027125,2.9674860214317134,0.06043843602542277,0.010917526064457367,7.079341122777494,0.008683491190721582,362630827720342.44,0.05892911956722946,6.3155802990380385,1.7183472864373197,-2.1624948044231873,-90752.92554188638,139.74556442112913,-90613.17997746525,0.0
0.10099416148162384,-0.14053286389912473,0.3831769922747429,6.167655023527436,-0.032986269706883425,-0.022832651555545192,3.782493588781668,0.0003311827844417096,126613873488713.61,888.1065855384103,0.00010091555093641067,-0.027273299180231803,-1.0121823828240557,-84684.90786105848,12932.607931852279,-71752.2999292062,0.0
-0.24571271763460073,-0.21530014437312622,0.5777695555844153,3.3202322294446747,0.06478724609377412,-0.03218952831591805,4.389653810956954,0.02602182693888171,81368886981799.88,4.856600061188477,0.013458800112786683,0.40872420547574473,-0.7867839709870141,-77395.24660049262,115.96976361372981,-77279.2768368789,0.0
-0.057176312577221444,0.13376127806316215,0.6125056024028189,2.8975414789954046,0.06895347156249163,-0.027040236002912173,4.444588385507968,0.01872922022645722,435296738401540.3,377.5387925394959,0.0006839366264216179,-2.9483136386681337,-1.763978517392255,-68201.37963974861,1518.0391646779697,-66683.34047507064,0.0
0.05823825345024554,0.1398053133996267,0.6709595727264175,3.9999521593673304,0.05821756567659272,-0.06331274430835554,2.9724606656878905,1.3385549896183221e-05,65381198472676.52,0.4029376839329468,0.0005320823933467839,2.5248471004874453,-0.6049795114212237,-62074.24530683082,76590.9741911905,14516.728884359683,0.0
0.03199554780008328,0.20969265807003384,-0.41930640111006884,3.563457640398349,0.013512494165716146,-0.10009301213205613,3.028536616300876,0.000319018294033585,46805432043223.85,0.0003642451008968938,0.0005164047908669492,0.9267035056359818,0.745125365572525,-56168.806306295235,7820.12809387207,-48348.67821242317,0.0
-0.38305949952965024,-0.1630910409934409,0.4933440681563508,3.6169120738899565,-0.0046078203368012625,-0.11747832455150041,4.183310938810262,0.03387334018667951,43513434009119.65,1404.6144209940517,0.0004689213829375034,0.08174658083349495,1.3262864403496604,-54762.47451051308,2165.983074990977,-52596.491435522104,0.0
0.1584180563840611,-0.12210634977449956,0.5707723875932957,2.9581597658980403,0.0603722522727872,-0.10846941015451256,3.956637137039683,0.18316504658286617,3830616711.189769,2.3324250818082424e-06,0.03306469240114106,-1.0519527747357302,1.4429117457317062,-44534.40385069415,428777.21956557303,384242.8157148789,0.0
-0.12931321283483735,0.4269442810586472,0.5243381448773785,3.997457850718339,0.008908297861100842,-0.10654550719224498,3.4362785230030415,2.0697760703376384e-05,776832501452233.2,0.0009059951015041239,0.31499879748041143,0.36012010877931555,2.0700379412369587,-43937.10901377847,49424.88779773868,5487.77878396021,0.0
-0.28317690624180153,-0.3112423737426116,0.6476020121235347,2.1829547682321353,0.1240697060766708,-0.024203901429555877,4.578038623565425,3.0850859158578473e-05,571089541803539.6,0.0037252872152869687,7.9129332663005485,-2.0102047884703453,-0.34523376544865503,-42435.46906168091,32688.943674058446,-9746.525387622463,0.0
-0.0040204506450551986,0.03724264711016749,0.51899082150597,2.2883010523598504,-0.0272523488883336,-0.0973672051968909,5.280200124786381,0.001870541505607218,44583132881080.47,0.012491870521714623,7.4725740536570004,1.2268571445477168,-1.26519058552702,-40893.92666688596,618.7927724895588,-40275.1338943964,0.0
0.03168960366431779,0.06053424896120535,0.7396503386848144,3.462149282347417,0.08048043785899539,-0.024663064259937136,2.6877259213620186,0.10487640011277066,256680318797.90244,4.082021801111408,0.05385953979364192,2.843780919069638,-2.0555810933578593,-40452.95083700899,30.42757361350634,-40422.52326339548,0.0
-0.19627683254356615,-0.10034183755667613,0.27449845836571873,5.883343473101469,0.024838432661043432,-0.07099713289295778,3.9323517448443734,0.002674180128152898,68041234803502.234,0.3375825934272205,0.00014139593551027848,-0.8845085579583589,2.461012044182806,-35248.81367823143,7451.518663795512,-27797.29501443592,0.0
0.14864419671899992,0.20559530710847695,0.19399525456754713,6.527357058051822,-0.02018541851655255,-0.031056709282766853,4.687742007426813,0.00011223122067051519,829688685551925.8,0.0015656109487437691,0.22636158113767194,-1.978633734872788,-1.3648320643478338,-33999.71763601699,9558.23253087118,-24441.48510514581,0.0
-0.03445175665145829,-0.08800482847610465,0.6792941571302151,4.395464497479193,0.02259656554024447,-0.08374039321196489,0.12214515036965379,4.467075703723577e-05,86529707011732.53,1.5867345085247417,1.6145673651177908,1.158878586484244,-0.6054799231443848,-30072.354225008137,22389.024338727995,-7683.329886280142,0.0
-0.0645222072351186,-0.2558488564906877,0.5001791317528259,4.315449327725581,-0.047730750108823966,-0.09919001933487293,2.842895084917627,0.10939222727195203,22396829997706.664,0.5244880597415305,0.04640677058649983,2.58302776825734,-0.9996967845001654,-26966.294684165427,35.81010143905833,-26930.484582726367,0.0
-0.25585553841365133,0.1435274425248603,0.6029940542227787,4.157001111676147,0.0004834239142247482,-0.02695973016337618,2.48815335633269,4.902221748163089e-05,633329935842202.9,4.418552487300862,0.02520077495757008,1.0231304242521615,-1.356923880395413,-25698.525382006155,20440.370763604773,-5258.154618401382,0.0
-0.14858537022412818,0.14243947348489455,0.9294885386800114,5.003080594362475,0.01609492559014096,-0.07001759427161956,0.4523499129006512,0.36232755307514763,201796590422487.44,2716.915802136392,0.014688366978034053,-0.9063183537838966,-1.0095120571484497,-22645.92020227685,73.94674984576164,-22571.973452431088,0.0
-0.34679196993928296,0.044891405034754694,0.3469032364825446,4.10479074762993,0.0890259451960457,-0.07687838004096477,3.8030610373969513,1.25192722360991e-06,751804057446058.9,0.07560718758291733,0.2477454810372395,-1.2613489106347646,2.48396851917403,-22409.845010643046,798788.1779614588,776378.3329508158,0.0
-0.08943138900829849,-0.07509991676729409,0.6997397382803419,2.4016936244070966,0.050237394229789234,-0.04696052193567561,3.0001951183844495,0.19743728837206947,9553499066.126982,0.5799498649070226,0.006365650505172264,2.736556863721173,-0.7253115758800854,-22025.359528393208,165.6512246657662,-21859.708303727442,0.0
-0.26045824554541663,-0.0025537829417561636,0.5223433125590767,4.778236958850788,0.012355468941377918,0.047880021920298235,1.5946857242031813,0.012215365464785532,169968383232691.06,1.9639726903692398,1.1374062222163706,-1.7174485056623152,0.5839423794594567,-20569.60412981035,86.30577605819053,-20483.298353752158,0.0
0.22093315323729884,-0.08813400998922181,-0.22786309020192774,2.118421055488191,0.11295884385750778,-0.03639235634830752,4.165386099019451,0.014915657281073535,95294725629746.25,598886.619029122,0.0007968332228754258,1.8984646850710138,-0.9219233032226692,-20337.47870643064,1327.4395823005789,-19010.03912413006,0.0
0.10577313841835424,-0.2690362539006888,-0.14552106802178744,4.895059974075385,0.09778576365865266,-0.11645050904112281,2.7344076971034537,1.6337288463895633e-06,524488143732558.7,9.352079698062796e-05,0.00021075231846996563,-0.10496019585849226,-0.135286785836934,-17033.269300445205,627538.9216024879,610505.6523020427,0.0
-0.04239049070250362,0.07144088773209467,-0.19262421953300118,3.5824972014640983,0.0647340513719697,0.0027297489614763193,2.8525894285368,4.006833822049832e-05,312708514362497.1,0.10958086746051268,4.904698849132929,-2.422375926701063,-0.6005115170171851,-16132.409925327594,24968.791462922316,8836.381537594722,0.0
-0.37060574968404314,0.11473882260475225,-0.18429990684186454,2.951208481377768,0.026240595416199376,-0.010489724821312253,2.9351570148332433,0.11917600461128468,172678264008164.5,0.17694945196852654,0.2210362762485824,1.1707895419615122,0.23157352682814025,-15388.908619992386,21.38939654228616,-15367.5192234501,0.0
-0.13529531265565664,-0.18471496849217678,-0.20239705311743522,3.68512309079442,-0.023999067291055925,-0.07288695547648634,2.185180743832885,6.470949607169974e-05,438187064956044.3,304.4373512560869,0.376854873023155,-2.675690965350745,-2.010320896127054,-14636.713923052897,15458.691546527682,821.9776234747842,0.0
-0.21948695335469592,0.009286808236332506,0.3398332367464829,4.7175548902411855,-0.0391308363270632,-0.12545656609957254,3.0159453697928154,0.1414598272562637,312364371657.78094,4913.462447677146,0.0018378463096872905,2.5862929148504277,-0.9358753108926083,-14189.821526453712,553.9862416343411,-13635.835284819372,0.0
-0.39537203932350024,-0.36738537402439253,0.42547893146096194,5.960997185326001,0.02695667078231864,-0.03438953819797319,2.103717909333287,0.040106267752501555,19369474544243.73,0.7295070471493317,0.2557525419533191,0.09577935567744156,0.9313797535129344,-14095.486309103033,34.688379158183885,-14060.797929944849,0.0
-0.3262069410344322,-0.0011691054137650467,-0.23784643118676213,5.544643845342172,0.04257410137561987,-0.013752504271615104,1.4655407186992766,7.588030012607049e-06,219423246153191.66,80.47967637240085,0.0022805638450904384,-2.25649331203293,1.4619221077574505,-13347.01778595914,132228.0514489625,118881.03366300337,0.0
0.17337123311085123,-0.23578074005252558,0.5024462175502153,4.43500722111402,0.060987509557709055,-0.026109487682195044,2.1646642069975672,2.4012485488659883e-05,160502532546269.12,0.05654958104377674,10.58589788410021,1.2648861882325058,-2.5658454406592317,-13283.355869170138,41665.19240162625,28381.83653245611,0.0
-0.09288069565029769,-0.0974697174426667,-0.16315042102205046,3.3192462401013043,0.004153729281828448,-0.015423370120364967,2.3622658697417362,0.11049820265240816,700223275439133.2,0.00011930575413542723,14.213470489288236,-0.9343299777399245,-0.668761729882033,-12154.327634369025,8392.52995904935,-3761.7976753196745,0.0
-0.16574542977767825,0.5511117349527034,0.3654557183509357,3.3143432523836194,0.10639640866344247,0.0011519816359791754,3.671397383055785,0.0012794950433126385,57969678013588.37,0.017432250095812302,0.013501094312882342,-0.9573481943043012,-0.5665727803670375,-11668.230640450844,918.9531224274756,-10749.277518023368,0.0
-0.13163046045941862,-0.12688164377256828,0.2637472273419121,3.158132570021741,0.017215099273180236,-0.036745820429825736,4.907966701294455,0.10516735888505513,1331231854.8669264,19391.445711232413,0.012811963036714046,2.3975187381087872,-2.227624957385351,-11301.960063322496,89.6949351674345,-11212.265128155062,0.0
0.18919473133565473,0.037396659292322214,0.4567050002536276,4.772306296815943,0.04362309695427534,-0.032563335081504136,2.1196929635312487,2.6485118279118133e-05,734743127407087.2,0.00014689497244132287,0.00030389014372728107,-0.6268586064230943,0.5040253193395845,-10162.660384401292,47856.79267384214,37694.132289440844,0.0
0.014834715018180178,0.06151985748158404,0.5204507994489551,3.919707067873402,-0.07407051980825421,-0.0655824814063904,2.183879892781304,0.1051909308962983,41943689917640.0,16772.394607152863,0.0001233371868748946,0.19374883990679503,-1.5850442626829402,-9657.465018273468,8120.093636249561,-1537.3713820239063,0.0
-0.07872871709199472,0.041995480039407895,0.5915828725643963,3.731599429826431,-0.026301417747216244,-0.046002960234757015,2.0190737932571285,0.009136556554470458,268568989031749.72,0.013030495368377774,0.00032519853746843403,1.1524348187863218,-2.2045873614458165,-9348.694196711018,3262.432682419745,-6086.261514291273,0.0
-0.04853511020339207,-0.07484264056484526,0.3024493913988553,3.3265548822971343,-0.09632253751189677,-0.007973921355550966,3.88215307348421,0.05303668035052931,61259200379351.04,1.890429521099256e-06,0.10166205063459421,-1.8951441629271897,1.9806804974884695,-9171.544981429885,529013.5737456556,519842.0287642257,0.0
-0.11353099618985889,0.03754700522258975,-0.057290382670456164,6.022442332208567,0.0019938620257316138,-0.07243598265479523,2.732104794411971,0.002953210745528094,147710151623362.38,5.727065263475073e-05,0.007344027200661909,2.5936364350913443,-0.5567818947311545,-8961.475460503065,17937.832254887933,8976.356794384868,0.0
-0.0804802702358559,0.06670385218522586,-0.04951689688643279,4.947294455268178,-0.10961071522063641,-0.06641038160474085,3.031498214075795,0.002358970878907597,96109536082618.33,0.005884702455152836,0.000876103995062156,2.4258965591692903,-0.024177364986497807,-8001.509593463108,1740.3569647675986,-6261.1526286955095,0.0
-0.054313958961419495,-0.2692280690544617,-0.2992871686714212,4.001659296633625,0.023438603967074537,0.009608982259168966,0.8753108485192068,0.00018843235335610592,85451770904036.12,19.869847513482064,0.009503134052874354,-2.6481158240543206,-2.2170669815318966,-7680.4999484206965,5415.767338360932,-2264.7326100597647,0.0
0.24282938059538334,-0.1818050082464986,0.4132035769964657,3.0018011125733324,0.13355776670975347,-0.10892375323102617,2.968784667396459,3.396429561429045e-06,70411539015336.0,6.716988992762137e-06,0.00014531780737589046,-0.6310364546224378,1.1613194433871037,-7498.967149920677,450189.61956363637,442690.65241371567,0.0
-0.09697706244626006,0.0788989658006515,0.6372183580184823,1.1732248940732561,0.044808406353949615,-0.1067712383936818,3.5581034694261824,0.31514289772898013,40940271510987.28,739986.0851766068,0.005858574951835531,-0.9699642364878427,1.8191874785737259,-6857.127493292237,177.1893511227965,-6679.938142169441,0.0
0.07266070349019955,-0.479802359578231,-0.1081279059643962,3.501567223061054,-0.0063640114772427585,-0.028373665526207285,1.5916255042905894,0.07040740973708569,270770924448150.47,0.00020949997621717785,0.6330900990625226,1.8221812927144176,1.4800690365040294,-6529.472820160958,4793.617816112913,-1735.855004048045,0.0
-0.04472450900728919,0.11141362649355942,-0.04015607908015667,4.489490471795356,-0.01625020688451821,-0.026639258605165517,2.6570267639691507,0.25484427310512836,644066905816764.8,1.564285973805937e-06,0.0004623406661221408,-0.07702273279813543,0.7331698672538849,-6308.538325191703,641437.538371984,635129.0000467923,0.0
0.022894661364471117,0.32909903987740485,0.2651914432563028,3.7932781057264595,0.011741154447124345,-0.08565366090864182,3.5080246599856695,0.10810356832290965,9478320836056.664,11199.893917969377,0.009231251845284746,0.47545679585670353,0.18846791511633398,-5650.819300847137,119.68933751543328,-5531.129963331704,0.0
-0.11230815047025249,-0.07533199753909177,-0.20713845323793595,4.431796627312041,0.015437893125854888,-0.021793946140508436,0.5677473049171897,0.5251282309940095,739607862983299.2,99026.9772834235,0.06214703781511688,2.490911187001023,-1.2395229523643365,-5138.22618158817,19.77725788914921,-5118.448923699021,0.0
0.03400419472759818,0.17794245558412009,0.3617149787146126,2.3443350593535284,0.03643615193022367,-0.0486469423706494,3.684943960088562,0.2981967766296615,749444141710.1516,0.004904956083912858,0.017743232323805015,0.5122357744935382,1.2803641594329225,-4978.430995700492,265.1537581535959,-4713.277237546896,0.0
-0.3834851576126388,-0.04608798630165141,-0.2951395694547067,3.712088673035137,0.07915213762057989,-0.09111253708340375,0.4420237096893245,0.0002946533213494086,54965388333352.625,0.08659713901162866,0.0010577555856693982,0.5907767665216381,1.4118967887484288,-4964.91984034529,4354.506290288845,-610.4135500564453,0.0
-0.11803740903955487,0.10647833961908926,-0.1977068204741534,5.015005249334001,0.05001566830769448,-0.1377874553534736,0.35591032536648015,0.0005744421047421067,822316565930360.8,13.467740145599128,0.0002120478401137854,-1.6356362800050581,-1.4344152802633388,-4667.341337979158,6460.160885213199,1792.8195472340412,0.0
-0.12990673581627413,0.01896112175457558,0.4125803506377487,2.2749611375166565,0.030935864875286472,-0.07874962271048436,3.254279517241208,0.008691589154143172,38707921135915.61,0.0007632560794381567,0.0012637304138044087,-0.1546668769604107,2.190803083023188,-4511.592167070027,2217.653052851722,-2293.9391142183053,0.0
0.0416896663731592,0.15912314140170802,0.24204645081011805,4.489840773302037,0.04139548916286747,-0.08883397858772574,2.571068206996425,0.22667418187467914,1123693505920.5579,0.1758184141618089,2.8465795786090444,0.34113459353002096,-0.5867108447112046,-4457.4025723955765,11.40930960282404,-4445.993262792753,0.0
-0.0367399385928632,-0.0283796477397424,-0.06365953825881215,3.8333524639129832,0.045941527717274486,-0.05722958587279852,0.7734981444734866,0.05763999440304844,675032284987237.2,3.0027287493310606,0.6285098746146379,0.16718114464919953,-2.645938404133076,-4383.787570055787,20.062004069967024,-4363.72556598582,0.0
-0.07641610532890923,-0.12785603941823281,-0.2583885490332148,5.620714856967309,-0.019314455694498623,-0.0627911160417947,0.28299035027858244,0.18876842731401777,179518754584697.0,0.2626475739043357,0.36345826563652833,1.7616730733261683,-0.30995245000117144,-4364.7250815158795,15.146375121533552,-4349.578706394346,0.0
0.10288600471150867,0.4555945691149599,0.4830546287437322,1.8966203838541305,0.058969350206761126,-0.06740398015230611,3.1139650049118726,0.26262774787586807,64425060174.394966,0.1305071710574413,0.03303733501277202,0.5257658128503291,-0.31355156277889007,-4307.404186714075,45.97453563339245,-4261.429651080683,0.0
0.12097958472011235,0.24900283882053353,0.2618182556863151,6.072627191515444,0.020421977218006475,-0.02405717221831007,2.4004395958965996,0.2856276076464201,12128406096.439093,0.82001110426455,0.016012095815976523,-0.7349802189575092,1.1597415491655907,-4118.272520855809,69.81028185421896,-4048.4622390015898,0.0
-0.5017299145707227,0.08532444221892482,0.5465340125487583,3.052620652814069,0.03790926623269962,-0.011355119111468547,2.0788739870107067,0.2658642243557329,21811948650253.043,0.10523359952290887,0.242282644926821,-2.4426100316707355,0.8212063561364706,-4021.161058700356,20.470694970524583,-4000.6903637298315,0.0
